sentiment,message,tweetid
0,@j_galdamez102 @mlcalderone @betsy_klein Lol. You$q$re citing some buffoon named #RebelDiaz spouting climate change bs/lies as credible?,717903385110798341
1,Discover 11 things you can do RIGHT NOW to curb climate change https://t.co/geQatHgpUH,718028970827104256
1,Five arresting images of climate change that are impossible to ignore - Deutsche Welle https://t.co/VcfxWATYKM,718046317319102465
0,@J_fyffe @_ChiefTeef_ ever heard of global warming? Ice burgs are almost extinct yo,718059160282259456
1,[SCIENTIFIC .A. EUA] Can Republicans Act on Climate Change?: San Diego mayor shows how there can ... https://t.co/Mtuzbwwljn vía J.A.M.V,718072550102671360
0,RT @ClimateKIC: What did @BarackObama say about climate change in his recent visit to Cuba? https://t.co/Gr8sGoFlzP #CubaVisit https://t.co…,718100980177506304
1,"RT @billmckibben: Oil giants spending $115 million annually to block climate change action--i.e., to make sure planet overheats https://t.c…",718101731276513280
1,RT @thenation: Sanders understands something key about dealing w/ climate change (that Clinton doesn’t): It can’t all be win-win. https://t…,718112025541550080
-1,@SwaggMonii @ShelbyWaddell climate change is real however the AGW side of it is undeniably over hyped. NY city is supposed to be flooded,718131866063101952
0,RT @ClimateOfGavin: Guardian headline writers would have been better off reading WaPo on this. https://t.co/7oJ3qFuoAo https://t.co/26rzINU…,718144026852114432
1,RT @AlbrightLCB: Great to see this work by my old @UCSBgeog classmates --  Important stuff! https://t.co/3wYpBtNHq4,718173664978542592
0,RT @rickolantern: Greenpeace is gonna feel way stupid if scientists ever discover baby seals and whales are the culprits behind global warm…,718179122715824128
2,RT @tveitdal: Sir David Attenborough: Great Barrier Reef in grave danger of disappearing within decades because of climate change https://t…,718194239734210564
2,Clouds Won$q$t Save Us from Global Warming - Scientific American https://t.co/JFFFoN4eqA,718195926704107520
0,"#jobs # #Dem AG Probes Conservative Think Tank For Questioning Global Warming:  
           #The Democratic at... https://t.co/Z3z2wF0e9Z",718204120398581760
1,"RT @ClimateReality: Now, ExxonMobil and Chevron must allow a shareholder vote on climate change disclosures https://t.co/JKb4qICdQd https:/…",718221379628376064
1,RT @juanverde: “The cost of investing in clean energy now is far cheaper than paying for the consequences of climate change later$q$ https://…,718356537392177152
0,You will know them by their (cough cough) *fruits https://t.co/wl1lHD40TL,718456669475364864
0,RT @radleybalko: I think CEI$q$s position on climate change is somewhere between wrong and nutty. But this subpoena is scary stuff. https://t…,718468532195885056
0,Japan$q$s first-ever - / the climate change is not a hoax / damn serious / face hefty fines / bone-dry / what S looks like,718475447076433920
1,RT @gox_fang: also also not to mention you ruined the fucking planet and most of you dont even think climate change and global warming is r…,718486875451695104
1,"RT @RobertKennedyJr: Proud of my son, Finn, who spoke on climate change and the ski industry at the White House Innovation Summit in SLC ht…",718504863030751232
2,NASA: Global warming is now changing how Earth wobbles: WASHINGTON (AP) — Global warming is shifting the way t... https://t.co/1p6QNG9m8r,718519053698994176
-1,@KennedyNation @BjornLomborg @WSJ If Muslims caused global warming what would the dems do?,718533869423734786
1,RT @blkahn: A polar shift due to climate change is the definition of the #anthropocene https://t.co/6nvHJbSCrn https://t.co/NyNJMHuI0B,718591766090293248
-1,@FredZeppelin12 @DrMartyFox If it$q$s drifting: Global warming. If it$q$s not: Global warming. These scientists are highly intelligent idiots.,718603804443324416
1,See Dramatic Views of Climate Change From Above https://t.co/jvjeZZdylx,718611363854163968
1,RT @OCTorg: @CoxRoger @sergedg Ck this out! US Judge cited Netherland$q$s decision in @urgenda climate change case! https://t.co/8nfKMhvtKD,718690689102585856
-1,RT @timothywookey: Why don$q$t we tell Obama that ISIS are breaking climate change protocol so that he will finally get tough with them?,718709816856862720
2,#Climate Change Is Moving the North Pole https://t.co/0pJX15gfpt https://t.co/edlZ7XCch3,718729083228712960
1,Global warming is making the Earth tilt on its axis https://t.co/fzermhlB5Z,718758711905427456
0,"RT @TeamBonfayah: Sino ang main reason kung bakit may global warming?
#JaDineAdventureSpecial",718797726255812610
1,global warming is alive and real.,718849268262551553
1,RT @Libertea2012: VIDEO: Bernie Sanders: Climate Change is the Fight for Our Future https://t.co/diksrPe8sV #NotMeUs https://t.co/h39O0MLuBK,718869357867053056
0,RT SEE ME MONDAY BERNIE! https://t.co/HCRZUpK9Ax,718927069166575616
2,These teens are suing Oregon to force action on climate change https://t.co/DEejAddbnn via @NewsHour,719020213681942528
0,"Next topics: climate change, traffic, urban concerns #PiliPinasDebate2016",719120064398536704
2,Federal Court Rules On Climate Change In Favor Of Today$q$s Children - Forbes https://t.co/EtlQ2HJqny #climatechange,719137664390209536
0,RT @ABSCBNNews: All VP bets think the Philippines is not doing enough to address climate change. #PiliPinasDebates2016 #Halalan2016 https:/…,719161172084166656
-1,RT @GaetaSusan: Spoken by Worst Potus👉USA! Believes 100% Taxation of People! Hates Capitalism! Climate Change=USADestruction! #Liar https:/…,719188865790173184
2,Federal Court Rules On Climate Change In Favor Of Today$q$s Children https://t.co/NIKrNbjLC4,719205085264220160
1,#NewYork #Pennsylvania #Maryland #California #Baltimore #Philadelphia #Pittsburgh #Manhattan #Brooklyn #LosAngeles https://t.co/CJnXCvp9mK,719206403110342657
1,RT @suncatchermovie: We CAN build a green economy &amp; fight climate change! See #SunDoc in LA thru April 14th. Tix: https://t.co/rTzxmH8czo #…,719234206673440769
2,RT @insideclimate: “Rising temperatures due to climate change have pushed corals beyond their tolerance levels$q$ https://t.co/t8zYPRHxdZ htt…,719235681944539138
1,"RT @billmckibben: In big win, federal judge refuses to dismiss kids lawsuit against oil giants over global warming. https://t.co/PFuKTAY0ic",719236200138203140
1,Good reminder about everything we know about how to talk about climate change: there’s no one-size-fits-all approach https://t.co/fPTRgYk4Ex,719308217315033089
0,YOU PROMISED ME GLOBAL WARMING.  https://t.co/1FjFMmlfeB,719309534372696064
2,Obama says climate change deniers are a threat to National Security - https://t.co/53Wn3u98AY,719347508741210114
2,NASA: Global warming now changing how Earth wobbles @AJENews  https://t.co/lRZshyZGSv,719408081931636736
-1,Ministry of Truth - self appointed - Back to the USSR! https://t.co/8FWWQ8HEgN,719442546569523200
2,Researchers cite global warming in loon found with avian malaria - Press Herald https://t.co/JoHX9QxbuN,719449853529460736
1,"RT @ClimateCentral: Clouds appear to contain less ice than realized, making it harder for them to slow global warming https://t.co/zbbIMCUM…",719489940472668160
-1,"Obama says don$q$t give in to fear over Islamic State while trying to scare us about $q$climate change$q$

Another hallmark of #Omerica

@imcrews",719548586434949120
1,RT @cgiarclimate: .@MScCCAFS_NUIG to understand the adaptation &amp; mitigation of climate change impacts on agriculture &amp; food security: https…,719606920798199808
2,RT @CBCManitoba: Naomi Klein slams global response to climate change at Winnipeg event https://t.co/tS8DntoSdp,719748241261248512
1,RT @Cowspiracy: People Still Don$q$t Get the Link between Meat Consumption and Climate Change https://t.co/8PaHyucW96,719749236296851456
0,"No, Bill Nye is Not Debating Sarah Palin on Climate Change #nye https://t.co/AOCPR2gruj",719856170450743296
0,"RT @GhostPanther: Can$q$t believe American Idol ended! Craaazy. Seems like just yesterday it started! (Also, climate change is shifting the a…",719931986190667777
2,Climate Change May Be Causing Earth$q$s Poles To Shift https://t.co/sLKJ8r9fIQ,719935197219717120
2,$q$Yale Advances in Shaping Portfolio to Address Climate Change$q$ by GERALDINE FABRIKANT via NYT https://t.co/jtfemF1Qe5,719943394743730176
1,"Earth$q$s poles are drifting due to climate change, study suggests as government expands #fracking, #FossilFuels https://t.co/9RPVgWSAWk",719956362428608512
1,Sarah Palin Just Made The Dumbest Move Ever: She Signed On To Debate Bill Nye On Climate Change https://t.co/ZUhtNkFOve,719957145077174272
2,RT @futureagenda: Climate change will wipe $2.5tn off global financial assets: study https://t.co/qv9K4gzOjk,720008415230234625
0,@Salon Song about Bernie Sanders &amp; Citizens United w/cartoons - Climate change at :33 and 2:20 https://t.co/wumMkjxbXj,720146890772230145
1,RT @ClimateCentral: Climate change is messing with the axis upon which our fair planet spins https://t.co/DIuA3QqM0O https://t.co/MkcyqsGA5K,720165126158966784
-1,"Under the Obama Administration,There Will Be No Victory Through Air Power Unless You Count $q$Climate Change$q$Breitbart https://t.co/zKadqpC0UC",720188797250461696
0,Global warming where you at,720199566923034624
1,RT @skepticscience: Multiple studies on consensus find overwhelming agreement: humans are causing global warming https://t.co/7VOh4HqvUV ht…,720277370243047424
0,@Karoli https://t.co/vcOBKNPtg9,720296615102128129
1,"$q$Climate change is above party politics$q$ says H Anderson SNP, who notes need to include agri, edu, renewables and waste #enviromatters2016",720302131299934208
1,RT @hoolleeh: CLIMATE CHANGE IS SO URGENT. WE ARE KILLING THE PLANET AND EVERY BEAUTIFUL THING ON IT. FOR MONEY. CAPITAL GAIN. WHY,720322353754820609
1,"RT @climatehawk1: What #climate change means for you: more death, more disease, more allergies https://t.co/jFEsWnfXW4 via @PopSci #divest",720347273243267072
2,Yale Advances in Shaping Portfolio to Address Climate Change https://t.co/odlwfVLnTK,720352706070597633
0,The Climate Change in Our Veins https://t.co/7FNLCyqdWM @LongPucci,720360699789070336
-1,RT @PoliticalShort: While Samantha Power &amp; John Kerry are concerned w/ $q$climate change$q$ &amp; $q$gender bias$q$...just ignore #Russia https://t.co/…,720379001169133568
0,"RT @yudha_PE: Peserta pamerannyapun intetaktif loh ini, dr sektor pemerintah di Indonesia Climate Change Expo #siappgogreen https://t.co/nv…",720490818256179200
2,RT @ClimateHome: Scientific consensus on climate change still ‘overwhelmingly high’ https://t.co/sTSSB9eXGM https://t.co/jZw106CQLB,720531187698049025
1,https://t.co/g2ndkUcDYj Climate change is simple: David Roberts at TEDxTheEvergreenStateCollege https://t.co/B7kAuCbwHl,720540367339266048
-1,Oil industry knew about climate change before we landed on the moon - https://t.co/XtmDkhEpau Most people then knew the climate changes.,720603022586458112
1,Nature$q$s Last Stronghold: Scientists think this place can protect us all from the effects of climate change. https://t.co/78kY2tVVkk,720632961415168000
1,RT @GlennHeiser: Bernie Sanders: the ONLY Candidate Making Climate Change a National Priority #NYPrimary #NYC #NewYork b https://t.co/LsGTd…,720643748820987906
1,"Transit is essential to responding to the challenge of economic growth, an aging population,  climate change and accessibility #HTCTAReview",720655190060310529
2,RT @HarvardBiz: A study shows just how expensive climate change may be https://t.co/a0ao96h4r4,720700822502436864
2,Scientists: Climate change posing bleaching risk to Australia$q$s #GreatBarrierReef https://t.co/J3dwFc3HLO https://t.co/7QxH8qorEX,720713248069312512
2,Global Warming Surge May Rout Great Barrier Reef$q$s Natural Defenses: A heat surge from global warming would… https://t.co/Pi0KR31W4O,720741487198101504
0,"[VIDEO] Bill Nye Offers Climate Change Skeptic $20,000 Bet... https://t.co/zRa0XqJORe https://t.co/QHaZekGibW",720755999200583680
0,"@BernieSanders says @HillaryClinton plan for climate change is not enough, she says his is not doable. #DemDebate",720795178517282816
1,Mountain people bear brunt of climate change: David Molden https://t.co/QrO1a2XxYH https://t.co/SzXAzp926t,720905639820660736
0,"RT @ggiittiikkaa: I$q$m like an angel
#OddEvenBegins 
Got glowing skin
Pollution none
Global warming gone
La la la 
 @ArvindKejriwal👼 https:/…",720932054779564034
-1,"#LeftistLUNATIC
Climate Change Lies Continue!!!!
Senator Goes OFF On Catholic Priest For Questioning Global Warming https://t.co/WGmlxktVEu",720933149962731520
0,"FCP Semarakkan Indonesia Climate Change Expo 2016-&gt; https://t.co/XOWB41tiMV
 #siAPPGoGreen https://t.co/RCW7e7tUDO",720945539232051200
2,RT @GlobalGoalsUN: How will the #ParisAgreement affect developing countries? @SelwinHart of @UN$q$s Climate Change Support Team explains: htt…,720972392722509824
1,I$q$m here now #phdlife #anthropocene #natureculture  https://t.co/W4sb7inWuU,720982514097987585
1,@bakerlarry84 @tedcruz There are enough evidence to proof global warming exist. The clowns in the republican party don$q$t believe in global,720991332718608396
1,RT @funkinatrix: This toxic incrementalism is the antithesis to a the bold action needed to address Climate Change. #DemDebate  https://t.c…,721023660392198144
1,Climate Change Denier Sarah Palin Continues Her Crusade With Dig At Bill Nye https://t.co/TNgSGL3wA5 https://t.co/hiwtvJaJ16,721027821435363328
0,"Μετά τις αγελάδες, τους έφταιξαν και οι καμήλες? Flashback Friday: Do camel farts contribute to global warming? https://t.co/py4AgAnm6l",721033363029651456
0,Michael does have a point about climate change. https://t.co/FAwJappvcT,721060470862528513
-1,😠😠😠😠😠😠 Climate change is pure BULLSHIT. https://t.co/8LNRKEynN1,721076523172646912
1,"@UN @UNEP 
Mitigate climate change. Stop eating hamburgers!",721097610367537152
0,"RT @CatherineBeason: Clinton always flies in plane separate from one carrying staff &amp; press, so uses 2 planes everywhere she goes.  https:/…",721099071851618304
2,Impaled polar bear sculpture highlights global warming threat: COPENHAGEN (Reuters) - A sculpture of an impale... https://t.co/EIFoTTw8nJ,721100565397123072
1,RT @RisingTideNA: The oil industry knew about climate change before we landed on the moon https://t.co/bvmCFtTkkB,721147188944896001
2,Sarah Palin mocks Bill Nye over climate change: He$q$s $q$as much as scientist as I am$q$ https://t.co/H8ZHxj2xEJ,721181161431699457
-1,RT @wattsupwiththat: Do the Adjustments to Land Surface Air Temperature Data Increase the Global Warming Rate? https://t.co/gT4lu2jwfo http…,721338175105429504
1,RT @HarvardBiz: A new study on climate change estimated the risk to all financial assets and portfolios. It$q$s big. https://t.co/460SAWYQig…,721401284708929536
2,RT @SpreadButter: Attorney General Lynch Looks Into Prosecuting ‘Climate Change Deniers’ https://t.co/ezR08OZOqe,721402260677263361
0,Duh https://t.co/wvOhLgkdBE,721430921409204226
2,"Climate Change Deniers May Have To Be Jailed, Says Bill Nye ‘The Science Guy’ https://t.co/2tZRqrXoSx https://t.co/Hv3dTqEyNj",721526331922485248
1,"RT @350Australia: .@350 co-founder @billmckibben is delivering the Hobart Oration, reflecting on the great sadness of climate change https:…",721591039887151104
2,RT @UVicNorth: Alaska$q$s Massive Juneau Icefield May Disappear By 2200 Due To Climate Change https://t.co/jCq2C4Vamn,721612061189414912
1,"RT @Dev_Fadnavis: Visited #ScienceExpress, an initiative for awareness on climate change by @RailMinIndia ,Earth Sciences &amp; GoI depts https…",721624936112992256
2,Holyrood 2016: Parties focus on climate change and education - BBC News https://t.co/SIzVTzZQsV,721701199611867136
1,RT @chakrabortty: $q$British scientists will soon be blocked from speaking out on key issues– from climate change to animal experiments$q$ http…,721742949302865920
0,"Indeed, this is kinda stupid https://t.co/8abojk3V5K",721781630453575680
1,RT @paintpeter: Climate Change Is Messing with Earth$q$s Axis https://t.co/5fuQEQsY3F via @LiveScience,721785377154052101
1,RT @dailydot: The heroic stories of the people being displaced by global warming: https://t.co/sXq9bxNNCI,721789106007609345
1,Morocco trash pickers help fight global warming https://t.co/bRASuLwPJx https://t.co/IqCiH5rQgR,721795617610014720
2,Climate Change-US Navy Story - ABC News - https://t.co/ezCAkwdK01 $smaa,721815621365854208
-1,@PoliticsGhost @BillNye BILL NYE IS A FRAUD I ALWAYS SAID IT. NEVER LIKED HIS SHOW NEVER LIKE HIM ALSO HE THINKS GLOBAL WARMING CREATED ISIS,721827288996831232
-1,@organicfollow UN exec sec on Climate Change states goal is not environmental but to end capitalism https://t.co/CxRdDkTjO0 AlGore BS!,721909225094385664
1,"RT @MacleansMag: Portraits of the lives affected by flooding, bringing home the impact of climate change: https://t.co/tcOX5XmvW2 https://t…",721944193275412480
1,RT @lalit_setia: Global warming is the greatest warning and it can be tackled by humanitarian deeds #MSGthoughts  https://t.co/yXsBpTZZfC,721995211891740672
-1,"RT @GlennMcmillan14: #Trudeau! So the boy trying to spin recent earthquakes!, into a climate change event!! Not all Cdns are that stupid! h…",722097010472460288
-1,"RT @SteveSGoddard: 20,000 years ago, Chicago was buried under a mile of ice.
97% of experts say that climate change is caused by humans.",722127348133310466
1,"Within the EU, Britain can take the lead on tackling climate change | Letter from John Gummer, Chris Huhne, Adair… https://t.co/ciMZwZip9v",722137879497957377
0,"RT @_MiteshPatel: You make it sound like @BarackObama is India$q$s president.

Delete this tweet for god$q$s sake. https://t.co/X85lYEcoR3",722160531495337984
-1,"RT @SteveSGoddard: The clouds have lifted, and the full devastation of global warming is now visible. https://t.co/GFa94KP13m",722181008288645120
2,RT @WorldfNature: Doctors issue call to combat climate change - https://t.co/c7fErqug2H https://t.co/KMBuKNfNIi https://t.co/46cCB7fRP1,722199713932451840
0,"What is that hum? Oh, it is the hum of the building$q$s AC in April and a warning of our eventual demise thanks to global warming #spring",722205048348934146
2,Doctors Urged to Take Action on Climate Change - Healthline https://t.co/OIWdmqmbKi,722205620225622016
1,"RT @tveitdal: If climate change continues, we can expect a large rise in sea level (2 m?) this century, https://t.co/XMm4mNFB9v https://t.c…",722249464283402240
-1,"RT @brad_duren: It$q$s called weather, you fraud....and you know it. Then again, maybe you don$q$t. https://t.co/6cNqCWoivz",722261873979056128
1,Global warming may cause as much as a 70% loss in wine availability by 2050.,722281826325139457
2,New Zealand scientists issue dire warning on climate change https://t.co/sKnUKfZcN3 https://t.co/phD5zfteTT,722314824042983424
1,RT @ElissaSursara: I wish people cared about climate change as much as they care about their eyebrows.,722329722949144576
2,George Brandis says the science of climate change is not settled ? politics live - The Guardian #climate https://t.co/kuQQs4of5p,722382781876215808
0,"Exponentially speaking, it looks like we might have over-shot the 2 deg mark already..
Can I plant palms in NH yet? https://t.co/uKY6diJErr",722400332685451264
2,RT @sciam: Can oil companies save the world from global warming? https://t.co/eAqIi8r5Rn By @dbiello https://t.co/sxfCQLt72L,722429033615482880
1,do you guys seriously want a man who $q$doesn$q$t believe in$q$ global warming running our country? for fucks sake,722437791590793217
1,RT @RealDonalDrumpf: Exactly. The only way to prove it is to do nothing and let everyone die. https://t.co/9IEldJu8VV,722438925919330305
1,"RT @theultsrc: NASA just called out Climate Change deniers on Facebook, &amp; it was glorious https://t.co/M7rcD32gmY  #ClimateAction https://t…",722447229139750912
2,Study: humans have caused all the global warming since 1950 | Dana Nuccitelli https://t.co/6z0e5Pa5NW #science #feedly,722448990671908864
0,"Next on Fox News: $q$Snapchat inadvertently causes pile ups throughout the nation.$q$

Later: $q$Why homosexuals cause global warming.$q$",722463999934275585
2,Climate change: Where the presidential candidates stand https://t.co/dN3DM037uA via USA Today https://t.co/MGMQOKKCRo,722480104916393984
1,RT @lorddeben: Hidden Agenda 2. Most Leave Leaders don$q$t accept climate change science. They hope Leaving would mean UK would leave it to o…,722481418601897985
1,"RT @CATS_PAWS: Hillbot$q$s denial of how money corrupts our government is the same as conservative$q$s denial of global warming.
https://t.co/J…",722536334288633857
2,Scientists Start to Look at Ground Beneath Their Feet for Solution to Climate Change | @scoopit https://t.co/5Dbl7d80Vf,722537092191035392
0,Would we have been so tardy with climate change if our planet was getting cooler instead of hotter? #ShowerThoughts,722537322206609409
-1,RT @YinzandYang: Interested in wasting your time reading a fact less article? @esquire has you covered. https://t.co/EOdzt33vpV,722555551360622593
1,Climate change isn$q$t just wrecking the planet — it will also have a “devastating effect” on human health. #miccheckdaily http://bit.l,722560917309825024
1,#Salon #LiberalNews It’s too late to halt climate change and our society is doomed — but w... https://t.co/QTPSyelbuW #UniteBlue #Liberal,722565829955440640
1,"RT @CraigRozniecki: $q$Bill Nye Just Bet A Climate Change Denier $20,000 That The Earth Will Get Warmer Next Year, And Got Turned Down$q$ - htt…",722582551819350016
1,"The Psychology of Climate Change Inaction - Source: Pacific Standard, 4/18/16.For decades, climate scientists h... https://t.co/mJ4cfszpaY",722584581589831681
1,Great article by @mcoc featuring our friends over at @DukeMarineLab! #Drones4Good  https://t.co/ayhLhlxZd9,722614582552997888
0,RT @vicegandako: Sa Global Port nga di nako naniniwala sa Global Warning pa! Chozzzzz! 🙈✌️ https://t.co/9uchfrW8Ti,722693016696287232
1,"RT @THMetroPlus: #Comic strips that raise issues like sustainable design, carbon footprints &amp; climate change- https://t.co/qC75rQUnE8 https…",722718301189718016
2,Cabinet approves signing the Paris Agreement on Climate change https://t.co/J3OQaNEKAM,722752263932944385
1,"Just seen a Global Warming is a scam tweet, not sarcastic, obviously. In 2016. Just nuke this place @JONGUN.",722755285635301376
1,RT @LarryDobson4: I just backed Reports from the Race Against Climate Change on @Kickstarter https://t.co/RJjdLTRshC #sustainability #clima…,722755490875187201
1,RT @damon_matthews: Current coral bleaching is not $q$because of El Niño$q$ - it is because of +1°C global warming with El Niño as a trigger ht…,722757455453655040
0,RT @jrussell20941: @grindingdude @mychalmassie I thought Obama$q$s biggest concern global warming. Don$q$t big jets pollute the air? Hmmm! http…,722781535032762368
-1,"RT @RoninMemes: Leftys are proponents of science... except on race, gender, sexuality, climate change, etc...",722845993604091905
1,"#China Mary Ellen Harte:  Climate Change This Week: Avoiding the Heat, All Weather Solar C... https://t.co/4fWBNMwZ71 via @HuffingtonPost",722896983942238208
1,#forest #bc #carbon #CarbonSink #pinebeetle https://t.co/vH06PJarp2,722910423901540353
1,RT @Starbuck: The #oil industry knew about #climate change before we landed on the moon https://t.co/kCinhiHrsU https://t.co/m7PgPeYrR3,722920716287348738
1,RT @DemSpring: Digital team on both sides of the line today. #DemocracySpring https://t.co/IWhs3OJhdi,722939623211671552
0,"I liked a @YouTube video from @majiczenith https://t.co/WtAU77UNwT Climate Change! Ganondorf Amiibo, 3 Hearts on Hero Mode | Zelda",722949944341082112
1,Times$q$s (and its not just the Times!) climate change coverage $q$distorted$q$ and $q$poor quality$q$ https://t.co/DxzxPaVfs3,723079829570998274
2,RT @AP: More than 150 countries are expected to sign the Paris Agreement on climate change this week. https://t.co/ieUDBplnnV,723082306143973381
2,Study: humans have caused all the global warming since 1950 | Dana Nuccitelli https://t.co/AaVsMMFi8r,723115462351982593
1,"While climate change is beginning to be felt, the worst is yet to come unless action is taken NOW: https://t.co/FVRw8zARL3",723134789801414656
-1,"RT @terencecorcoran: In Australia, Climate change science not settled: Brandis https://t.co/RpjBdAqhZP via @SkyNewsAust",723152855985594368
1,RT @0001jatt: We humans R responsible for 🔥Global warming🌎🌞 &amp; Its our 👮🏻duty to save those who are effected by us 🐂🐤🐦#MSGrequest https://t.…,723194968572080128
2,$q$The Key Players in Climate Change$q$ by THE NEW YORK TIMES via NYT https://t.co/bR2HN5poS6,723236887561920513
1,RT @deespeak: Every leader needs to start seeking solutions like this one. #ChangeTheWorld #ClimateAction #OneWorldOnePeople  https://t.co/…,723294367583084544
1,Let$q$s stop climate change once and for all and keep this planet safe and sustainable for ourselves and future generations. #EarthDay,723352276593704961
1,RT @ChristinaMcKeen: $q$Friends$q$ of science. LMAO.  https://t.co/jziHjEZhNX,723371202366988292
1,Climate change negatively affecting agriculture: https://t.co/eK2Xc8GI3z https://t.co/MTidmJi4XY,723406051916148736
1,"RT @UN: No one, in any nation can avoid the impacts of climate change - Friday is #EarthDay https://t.co/EpEFzT8rN5 @ElyxYak https://t.co/h…",723414348870258688
1,RT @SwedenBiH: Climate change is a global challenge that must be solved collectively. #ParisAgreement https://t.co/TgHTavj2zm,723418864072019968
1,Why countries should salute with 3 Fingers as they sign the Paris Agreement on climate change -- and why you should…https://t.co/TFc6N2btHc,723429924132917248
2,Paris Agreement on climate change to be signed in New York https://t.co/5vKWmDrrsJ,723457905790341121
0,"RT @KingWallyy1: Jack Reed is at fault for global warming, petrol prices, the hole in the ozone layer, everything",723470697381564416
0,"RT @Geopolitica_: Threat or Hoax? Presidential Candidates on Climate Change: In presidential politics, Earth Day i... https://t.co/qSja0bgL…",723488092020195328
1,RT @RahulDevRising: Plant a tree on #EarthDay Breathe clean air &amp; combat climate change. Join the movement &amp; help Mother Earth🙏 https://t.c…,723488868079554560
0,"@stateofdnation Marami ang hindi nagbayad sa Climate Change kaya idinisaster silk,Generated Disaster",723511709420392448
1,We’re Perilously Close To A Permanent Crossing Into The Global Warming Danger Zone Or Something https://t.co/nGzLyXvl6e,723511876462718977
0,Islamic Discourse on Climate Change https://t.co/KJcZ0gTnRP,723531510884753409
1,RT @micnews: Climate change is forcing polar bears to swim for days to find solid ground https://t.co/EuyFyIAxtl https://t.co/ySBK8ONAGw,723539855284822018
1,"RT @frontlinepbs: On #EarthDay, a look back at those fighting the scientific establishment on climate change https://t.co/KRoLOcrmsa https:…",723540153302691840
-1,"RT @Carbongate: With Ice Growing at Both Poles, Global Warming Theories Implode #EarthDay https://t.co/WrqW3agbe4 https://t.co/vxeYlFfuy9",723542409536118784
1,RT @rishi_insa: @Gurmeetramrahim #MSGappeals   Global warming  is the result of  dirty environment.Do plantation to save earth,723545031496192000
1,RT @jiadarola: On #EarthDay let$q$s recognize a politician who gets the threat climate change poses to our planet and to our species. https:/…,723554113779322880
1,GdnDevelopment: Want to beat climate change and achieve sustainability? Try paying your taxes | Tove Ryding https://t.co/3Mo0zBNFgh,723564519667195904
1,"RT @Cynthia_Oprah: Indeed, food security is proving to be a challenge across the globe due to climate change @WorldBankKenya @citizentvkeny…",723596662606802944
-1,RT @Jonstradamus: Global warming is a Zionist Freemason hoax #EarthDay https://t.co/Hpf49suLrh,723616363776876544
2,UN: John Kerry takes granddaughter to signing of climate change deal https://t.co/xdHmu4eWvw,723617276893761536
0,Will HRC enact a carbon tax? I don$q$t think she$q$s been clear on that. Correct me if I$q$m wrong! #NotMeUs  https://t.co/vWWpGRyzcz,723618323565449216
1,RT @bmub: The #ParisAgreement is signed! A historic turning point in the global fight against climate change! #Sign4Climate https://t.co/qy…,723622389859377153
1,"RT @M8rKat: $q$Climate change is real, it$q$s caused by human activity$q$ - @BernieSanders #PlanetBernie Reason15297",723625804685398017
1,RT @linnyitssn: It$q$s #EarthDay so let$q$s just complain and not vote in November so the next Republican President can continue to deny Climat…,723629831208886273
1,RT @NatObserver: . @ElizabethMay leads by example when traveling to climate change meetings. cc @CanadianGreens -- #cdnpoli https://t.co/K4…,723637661714526209
1,"RT @OnlyTruthReign: Climate change from man$q$s abuse is rising sea levels, torrential rains, floods and erratic temperatures, it$q$s time to s…",723638474235097088
2,RT @9NewsAUS: Environment Minister @GregHuntMP one of 175 leaders who have signed the Paris Agreement on Climate Change. #9News  https://t.…,723642633252384769
-1,RT @divadoll123: Meme Brilliantly Exposes Liberal Climate Change Fraud https://t.co/p18YMS8pnh,723663108267511808
1,"RT @Anmol_Vachan11: @Gurmeetramrahim Join in the fight against climate change and pollution #MSGappeals
Plant a tree today for a better Tom…",723667993650188289
1,RT @spark_syd: Fast to sign a good sign! #ParisAgreement #climate change https://t.co/TklJkDhIOU,723680406713692166
2,"At U.N., 175 nations sign landmark Paris accord on global warming https://t.co/JjEHugzdDg https://t.co/sbybVOYZqX",723701357375442944
2,RT @EI_EcoNewsfeed: Leaders 171 countries sign landmark Paris Agreement  climate change: Courant https://t.co/ccfk7QcMZL  https://t.co/jZbR…,723707833179615232
1,RT @medialens: A two-minute must-watch. Excellent. https://t.co/rOknOwFAeQ,723779639609561088
-1,Put $$$Millions into climate change lie https://t.co/mBfdmNnZ7i,723848597742202880
2,Why the Paris climate change goals may already be slipping beyond reach: World leaders convened at the UN this week… https://t.co/IU3UTjgfoe,723867331781251073
-1,Meme Brilliantly Exposes Liberal Climate Change Fraud | The Federalist Papers https://t.co/KOj4Rnk4PG,723873573387915264
0,"On Earth Day, get your facts right about climate change #fashion #shop #boutique #boutiqa #jumia #hmall #yamanda #f… https://t.co/3IMWH4f5fS",723898266509840385
1,"RT @JoshBBornstein: Great Barrier Reef dying, Oz emissions still increasing,targets rorted, 2 Ministers attacking #climatescience. Farce ht…",723907140016992257
1,RT @BillMoyersHQ: Six things climatologist @MichaelEMann wants you to know about the science of global warming https://t.co/esx3iiPnex #Ear…,723909275114819584
-1,I liked a @YouTube video https://t.co/fv79wzrMnj New Movie Exposes Global Warming Lies Once And For All,723923522066780160
2,"Poor countries must find $4tn by 2030 to avert catastrophe, says climate study: As Paris climate change agreement… https://t.co/1tVGuEwM7X",723958428327014400
1,Let$q$s do this https://t.co/B95vhO5LNR,723989441375834112
