0,You are supposed to call it climate change- get with the program,794173482053566465
0,#CWParis Take a look at what else the climate change protesters in Copenhagen are promoting.,794179856401571840
1,"This is where changing the term 'global warming' into 'climate change' is helpful. So, CO2 causes colder winters .",794180474797101056
1,"If elected, Donald Trump would unleash catastrophic, runaway climate change, writes",794181126717902849
1,"Want to stop climate change, ? See #BeforeTheFlood at your University #BeforeYouVote.",794183812716457984
1,A4: Collaboration is key! We need to work together to address climate change. #EarthToMarrakech,794185377892499456
1,"daily reminder that air pollution kills over 6 mil a year, global warming will kill millions, and trump has vowed to rip up paris agreement",794186745696972800
1,Extra Credit: This is a much-needed reminder when facing an issue as large as climate change.,794191603682320384
1,"When China calls out Donald Trump on climate change, you know it’s bad",794195917712683008
-1,Next 4 years R very critical 4 US & the world.Islamism is a much bigger threat than global warming 4 the Earth,794200128001216512
1,the concept of headass was created by and for the people who don't believe global warming is real,794204748396122113
-1,- Worried about climate change while creating Isis! 🙄,794208376490180608
1,"I'm 30 now, but I've been promoting climate change since I was in the third grade! #ActOnClimate",794209067606671361
1,Do people still believe climate change isn't real?,794221489520332801
1,"China says #DonaldTrump is the hoax, not climate change.",794222996873355264
1,"CNN up to 1,400 'email' mentions since Friday. 'climate change' mentions? 12",794223584348688385
-1,"video uses young kids to promote 'global warming' fears -Dear Mom & Dad, climate change could be very catastrophic'",794226966278770688
1,Everyone should go watch Leonardo Dicaprio's documentary 'before the flood' it showcases extensive research on climate change,794228968064827392
1,how is everyone so calm about climate change??? I think about it for .6 seconds and become RATIONALLY ANGRY,794230345222803456
1,powerful video about global warming... #LeoDicaprio,794231044484386816
1,One more day! The #ParisAgreement on climate change enters into force on Friday.,794233478023938050
1,mane that lil cold front we had bout a month ago was a mf tease . had everybody excited & shit . fuck global warming,794238318867165184
1,"Thankfully we’re not spending dollars on insignificant problems like poverty, hunger and climate change….",794251536553672708
1,It's a crime that we went this whole election cycle with barely a mention of climate change!,794253208751341568
0,checking in on the weather. Unseasonably warm here in NY.70! It's not global warming it's the heat of Trumps anger #ElectionDay,794257421590003714
0,I did get duped into climate change denial twitter... never going to do that again!,794264982817013766
1,"If u aint concerned with global warming my nigga, u should be",794266304303734784
1,How the heck do people not believe in climate change? Get your head out of your booty,794266316538576900
1,Help me stop Texas Repubs who want to abolish the U.S. Dept. of Education & call for teaching “all sides” of evolution and climate change.,794280489376882688
1,Taking shorter showers and buying reusable bottles won't stop global warming.,794285504510521345
1,Is climate change real?' mixed the words up - should read 'Climate change is real.' #climatechange,794298144842338306
1,Australian governments used climate change weather destruction to attack renewables #ParisAgreement,794301951865331713
1,The American public understands that climate change is real and caused by humans. It's time to #ActOnClimate.,794302420750741504
1,If you haven't watched climate change documentary 'Before the Flood' you have to! He knows what he's fighting for! 🌘🌍🌏🐳🌳,794302960779993088
1,Just watchedclimate change documentary Before the Flood. It's excellent and available for free,794306105836978176
1,"It's supposed to be 60° and sunny today in Minnesota in November. But global warming isn't real, right?",794312964484386816
1,"We have to figure out a way in which we address the common challenges that we face like climate change, continued war & social justice.",794315038785880065
0,The Rebel caught lying about journalists and climate change? That's so out of character.,794315582975905792
1,Republican lawmakers/voters don't believe in climate change. You know... sciency mumbo jumbo.,794318987051941888
1,"If trump wins that means America, the most powerful country in the world, will have a president that believes climate change doesn't exist",794319674750173185
0,global warming. How warm Is it up there?,794320920919670784
1,"is a great voice for climate change not bcz he's a household name but bcz he's an everyman, curious and afraid. #BeforetheFlood",794321625797840899
0,"I went to a bill Clinton speech where he did nothing but highlight her policies about climate change, student debt, jobs",794324135581085697
1,"Who said she would not? Enjoy more wars, more fracking, more climate change, more surveillance!",794326854974967808
1,Our biggest security threat is climate change. We need the entire US government to prioritize this above all else.,794340535041490945
1,i'm sorry but if you think climate change is a hoax you are a fucking moron lol,794347400190103556
-1,"global warming is a natural phenomena...if it weren't, we'd still be covered in ice",794352467546873860
1,Paris Agreement in force today. NZ among the first to ratify. Big day in the climate change battle. #ParisAgreement,794356782743240704
1,One of the most irking things about the GOP is that they completely disregard the fact that climate change is real and catastrophic,794368821884764160
1,It's hard to believe that they're people out there that think global warming is a hoax.,794371447980494848
1,Smog is dangerous.Reason is pollution.we need to act and act now.climate change is the biggest threat to the world,794374071240769540
0,"If their want to vent, Lay-Luhan will close the door turn off the lights, sit on the bed while ignite lightstick for climate change.",794385782664347648
1,The Dakota Access Pipeline would be a huge blow to our fight against climate change. #NoDAPL,794413297248387072
1,The EPA reports are damning on climate change,794417789041639425
1,I've been behind climate change for almost ten years feeling like an outsider.,794419744115867649
1,it's absolutely disgusting how big of a problem climate change it yet nobody seems to give a fuck,794424073124245504
1,The #ParisAgreement establishes a new way of working together to change climate change,794438551110754304
0,"apparently in the Alien franchise, they ended global warming in 2016. meanwhile in reality.",794450657524600832
1,#BeforetheFlood is an absolute must-see. It's scary that China is doing so much more than the US to stop climate change.,794450932998078464
-1,"2000 head of CSIRO said all 5 computer models had failed on global warming, not even a 1c rise 200y",794451058747576320
0,& Ralph Nader sure helped President Gore keep the Iraq war from happening & got us a 16 year fighting start on global warming.,794451841438232576
1,synergize - the #COP process tackling climate change goes hand in hamd with implementation of #NewUrbanAgenda,794456758588674048
1,"Paris climate change agreement enters into force today 👍🏼. World still on track for 3C of warming, reports 👎🏼.",794457461545717760
0,"#bbcbreakfast 20secs on climate change - no opinion / reaction, 40 secs + disdain on dave worm, #weakbbc",794458891824283648
1,"kind of already is, climate change and pollution and species going extinct, We were given paradise and are blowing it (up) pun",794461384520175620
1,Indigenous and local knowledge has a role to play to observe & respond to climate change.,794470972732665856
0,global warming is real. Guys I'm super cereal.,794491132432379904
1,Smog is dangerous.Reason is pollution.we need to act and act now.climate change is the biggest threat to the world,794491186320986112
1,#Paris #climate change agreement enters into force - at last! Let's get moving.,794493502470156289
1,Because ignorance is bliss when it comes to climate change and you have a vested interest. #cdnpoli,794518166026276864
1,I'm Jordan 14 years of age.I care about climate change. I've been learning about it at my school and it's a really big problem.,794525307738984448
-1,These the same people preach climate change as scientific fact,794530507715383296
-1,Watched this climate change documentary with leonardo di caprio. Zero science all emotion. Conclusion. Taxes.,794568916546842624
1,pretty sad really how much the earth is being destroyed by humans and climate change #BeforetheFlood,794571408378576896
1,Please vote 4 Hillary on Tuesday. She's the only 1 who can beat Trump. Trump will ruin the US & Earth (he doesn't believe in global warming),794577301514186752
0,global warming will do it to you,794590330213560320
1,The thing about the ice melts taking place right now is that it isn't a linear response to global warming its a quadratic relationship,794599311166214144
1,Donald Trump wants to build a wall - to save his golf course from global warming | Dana Nuccitelli,794602204795637760
1,If you don't believe in global warming u r a dumbass,794602241860706304
1,I just joined in combating climate change. Take action #BeforeTheFlood,794602892913033216
1,Persistent physical growth cannot end poverty or combat climate change #MassSust #LTG,794603023427399681
-1,List of excuses for 'The Pause' in global warming,794603700899745792
1,Paris Agreement shows 'on climate change we actually are witnessing an era of global cooperation and consensus',794605414730133508
1,it's absolutely disgusting how big of a problem climate change it yet nobody seems to give a fuck,794614616756252676
1,"Mexico must take steps to cope with climate change' but not stop mining, deforestation and pollution, I guess ..",794615951618502656
1,"I'm creating a new think tank for climate change, would you join and post your tweet also at ?",794620769053638656
0,President has not been honest in acknowledging limitations of his commitment to the Paris climate change agreement.,794626773619212288
0,Polar bears for global warming,794629262137561088
1,Alt-Right doesn't believe in climate change but has no problem believing in this. #CoolPartyBro,794646897214574592
1,"this might be a matter of opinion, but climate change is real, love is love, and a woman does have right to choose.",794654629980205056
-1,#IWishICouldSpeedUp global warming. It's cold!!!,794655878502825984
1,Thank you President Obama for your leadership on fighting climate change & protecting our planet & our future.,794664620057206784
0,Watching on #TYT and can't figure out how their concern over Trump unravelling climate change progress is any better with HRC,794665351623512064
1,Just my two cents on the best coping strategy for vulnerable smallholders in climate change,794667250536054784
0,"So are these trails contributing to climate change, or are they 'geoengineering', which is supposed to combat it?",794671174236127233
0,Thick girl weather damn near nonexistent thanks to global warming,794675927573733376
0,and thinks climate change is a hoax,794676861854826496
0,What if climate change was brought about by witchcraft,794680422936416256
0,#RememberWhenTrump said this about global warming.,794683103600144385
1,#RememberWhenTrump said climate change was a myth and then tried to lie by saying he never said it,794699410827513857
1,It's unfathomable how anyone can deny climate change,794700709602148354
1,sometimes I start crying out of confusion about people who deny climate change,794703096077287424
0,Has Fizza got permission from George to ratify? Australia being 'left behind' by global momentum on climate change,794706933106110464
0,How do they expect us to care about global warming with all this penguin on penguin crime??,794710097607979008
1,#RememberWhenTrump said global warming is a myth created by China,794710222090555392
-1,'climate change' =excuse for govt control. I drive a 71 caddy that gets 9 mpg. A Tesla is worse but 'good' to the left,794712803768729600
1,#RememberWhenTrump said climate change was a Chinese hoax,794718845013520385
1,"Want to stop climate change, ? See #BeforeTheFlood at your University #BeforeYouVote.",794720937941803008
1,everyone NEEDS to watch #BeforetheFlood and realize the crucial impact climate change is having on us,794725011634483200
0,Is it true that Ron Johnson doesn't believe people contribute to climate change? Mostly.,794728468759986176
0,"What in the goddamn world. It feels like climate change, politics, media, war, celebrity culture, everything hittin a trippy ass crescendo",794732835982680064
0,"Niggas ask me what my inspiration is, I told them global warming.",794749658543390720
1,global warming should really be the #1 thing on everyones mind,794749767960170496
0,Wait ... you're turning on all the lights in honor of a climate change agreement?,794760144571625472
1,It's midnight in November in colorado and I'm literally walking around in shots and flip flops. Don't tell me global warming isn't real.,794777337174716416
1,The Paris climate change agreements are a great place to work from as we move towards true sustainability.,794777496835063808
1,i can't believe the possible president of our country thinks global warming is a hoax,794781611430645760
1,so I just watchedclimate change documentary and I am now a climate change activist,794786583333388289
0,"It wasn't classified when she sent it, and it's about climate change. FBI has already reviewed.",794790471348482048
1,"Don't know how people can still deny global warming and climate change, it's November and it feels like its midsummer outside.",794799321241763840
1,#SNOB #Rigged #HillaryHealth #Debate #DNCLeak climate change is directly related to global terrorism,794803109209878528
1,Will Paris deal tackle climate change? Some of the most positive facts I've seen of late. Excellent,794808525247696896
-1,Obamas fiddled global warming data: *Shamelessly Manipulated* - #ClimateScam #GreenScam #TeaParty #tcot #PJNet,794810066029293569
1,JP was pissing me off with his whole 'global warming isn't real' bit today. Boiiii sit down #lol,794814493146644480
0,HAARP 2015 Reveals climate change via,794833070620835840
1,"If you were going to be a single-issue voter, not making global warming even worse would be a good issue to choose.",794838294819381248
1,'Delusion of climate change deniers' - bang on the money in letters today,794844984679821313
0,die everyone yall useless piece of crap causing global warming dogs are better,794847919660670976
1,Factcheck: World's biggest oil firms announce miniscule climate change fund via,794854305694187520
0,"You're so hot, you must be the cause for global warming. #ALDUBWelcomeHome",794857302922706945
1,Indigenous land rights: A cheap and effective climate change solution,794868167298478081
1,Thanks for the insightful review & your passion for nature and solving our climate change problems.,794871732985298944
1,The #ParisAgreement must enable countries & cities to combat air pollution & climate change simultaneously.,794876222790434816
1,Raising awareness about the connectivity in climate change,794883490634461184
1,"Thank you Faux News & Talk Radio, you were always right, climate change is a hoax",794890394937028609
1,What would it be if there's anything we should be more concerned about the earth other than global warming?,794891243855572996
0,I know jesus really coming in on a cloud the way climate change is. Lol its 80 in november. Shessssssh,794909183489490944
1,This photo by Kerstin Langenberger shows how polar bears are being affected by climate change.,794909870604636160
1,Why Republicans still reject the science of global warming,794912484909936640
1,that's like saying global warming isn't a thing because it's freezing on a certain day.,794914590324879360
0,they asked what my inspiration was and i said global warming.. like nigga i'm cozy,794923976745250816
1,#BeforetheFlood on tonight puts focus on reality of climate change & need for action.,794929688917540864
1,Just something to keep in mind: A President Trump would halt most efforts to tackle climate change.,794932887938334721
1,"So climate change is a material financial risk to all of us, especially millennials -",794940285776183296
1,Are these the innovations that will save us from climate change? via,794945315405266944
1,it's November and I'm near having a heat stroke global warming got me fucked up can y'all please stop polluting the earth,794947036420382720
1,it's really sad how some people still don't believe in climate change.,794951613987385345
-1,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,794953960125763585
1,Youre supposed 2 fight for #PeopleOverProfits & climate change.,794955886158442496
1,teams up w/ to explore climate change and prevent catastrophe.,794962215291985921
0,global warming is a little like cancer. Sometimes the cure is worse than the disease.,794963943018139648
1,"What! I telling everyone Global warning pay attention to climate change everyone, seriously",794966423277801472
1,We asked our #YourShot photographers to share their stories about climate change-take a look at the final images.,794967099668045824
1,Educate yourself on climate change and what you can do.,794968758733242368
1,To deal with climate change we need a new financial system,794972746065281024
1,"And maybe we can get down to pressing issues - climate change, for starters.",794974322343497728
1,It's a crime that we went this whole election cycle with barely a mention of climate change!,794975954166775813
1,global warming is honestly freaken scary,794980265961476096
0,It feels nice today I don't think global warming is that bad,794988037960794112
1,#BeforetheFlood EVERYONE must watch this!! people must understand global warming is very real,794995482011508738
1,US senate's enviro committee chair is 'probably the most prominent congressional climate change denier'.,794997895833341952
0,Perhaps a rogue unit of pro-Clinton EPA officials could leak to the press about whether climate change is real.,794999040601653248
0,"during an election that will decide control of the supreme court and action on climate change, this is malpractice.",795001392293351428
0,"Honestly what are millennials, fossil fuel, ice caps, climate change, politics??",795012952403234816
1,These stunning photos of Antarctic ice present visual depictions of climate change,795014736593043456
1,I'm optimistic about climate change.,795018818104004608
-1,Nothing worse than climate change now is there. Enlist with us & read the truth at . Act!!,795023613426470912
1,I cannot believe that in this day and age there are still people denying that climate change is a reality. #BeforetheFlood,795027420713775104
1,"Every day, these scientists face evidence of climate change. They explain how they cope",795029352832528384
1,Russia hack deniers & climate change deniers have a lot in common.,795033580636405760
1,good thing global warming is Chinese hoax or we'd be in real trouble!,795036913283592193
1,"more inclusive society, better gun laws, experienced leadership, climate change, economy, higher min wage, anti fear, creativity, HRC",795040627708850177
-1,It's November 5th and I just played a round of golf... I love global warming!,795041304552075264
1,You need to understand climate change is fact not fiction,795046338706673664
0,"The 'skeptical environmentalist' takes on climate change in the controversial doc, Cool It",795053088230903808
0,climate change editor vice news: This position is the chief creative voice for our climate coverage... #ClimateChange,795057879321485312
1,So what are you doing about climate change?,795058625764954113
0,"Like a bird on a wire I have tried in my way to be free | Carlos Curbelo, climate change, and Trump",795061538742824960
1,Polar bears are the poster child for the impacts of climate change on wildlife.,795068042040381440
1,In 2016 the fact that we have a presidential candidate that doesn't believe in climate change is absurd.,795079710229352448
1,This indigenous woman wrote a powerful letter about the devestating effects of climate change on her people.,795079981466533889
0,are these the same scientists that denounce climate change? It's not a choice,795081192794193920
1,These politicians that deny climate change are poisonous and corrupt,795081346100170752
0,The Orthodox Patriarch Bartholomew delivers strongest words on climate change I've ever heard from religious leader,795093844274581504
1,Trump denies climate change. has a serious plan to fight it. RT if you're a #ClimateVoter!,795101811564756996
1,great Sat night documentary to watch. Had no idea the impact of beef consumption on climate change.#BeforetheFlood,795104525359124480
0,we had a way to get our guys into orbit... ares v would have flown already. priority has been on global warming sats,795107465385934848
1,"If you don't believe climate change is real, you're wrong. And Leo is here to tell you why. #BeforetheFlood",795122331995803648
1,Before the flood is literally a masterpiece and eye opening I recommend it to anyone who has questions about climate change!#BeforetheFlood,795123020784422913
1,"If Donald Trump gets into the White House, 'global warming' could magically disappear.",795125466831224832
1,immediate most effective individual action to reverse climate change?,795134969244880897
1,There's only one political party calling climate change what it really is. An emergency. #VoteGreen2016,795135019551485952
1,Trump denies climate change. has a serious plan to fight it. if you're a #ClimateVoter!,795143334926790656
0,Polar bears for global warming,795149511299571713
1,Why Republicans still reject the science of global warming |,795151777729564672
1,Avoiding dangerous climate change demands de-growth strategies from wealthier nations,795153547570593793
1,"Before you vote #GreenPartyUS remember that if trump wins we will have no path forward on #climate change, we can't lose 4yrs #actonclimate",795159876737568768
1,I've been behind climate change for almost ten years feeling like an outsider.,795163415215935489
1,...and then back to nah those folks that don't 'believe' in climate change are just nuts,795175779940311040
1,"Watch #BeforeTheFlood right here, as travels the world to tackle climate change",795177134692044800
1,", I'lltake Rahul Gandhi so he can see global warming effected mountains so he can play role in opposition for their bettermnt",795184058930184192
1,Top 10 ways you can stop climate change via,795186092538531841
1,Just watched #Before the Flood...on climate change. Invite Leo DiCaprio on your show.,795187197640994816
0,the snow is coming! or not. global warming.,795193532378128385
1,Before The Flood - Leonardo DiCaprios latest documentary about climate change! Watch today,795198092131913728
1,it's absolutely disgusting how big of a problem climate change it yet nobody seems to give a fuck,795199420379729920
1,I just joined in combating climate change. Take action #BeforeTheFlood,795203955475161088
0,The Orthodox Patriarch Bartholomew delivers strongest words on climate change I've ever heard from religious leader,795205380062072832
1,It sickens me how much we can be doing for this planet and yet there are still people who don't 'believe' in global warming,795205564792000512
1,"Watch, absorb and act upon Leonardo DiCaprio's dire warnings on climate change in 'Before the Flood'",795209757250519040
1,'Before the Flood' Great documentary on the consequences of climate change with Leonardo DiCaprio |,795225841768812544
1,To deal with climate change we need a new financial system,795232402000019456
1,The reason why there is no global consensus on climate change is that different countries have their own interests at heart. #climatechange,795233546784772096
1,To late and remember how long the U.S. denied climate change.,795238145935732736
0,I hunger for copperhead snake as my mind turns to climate change.,795239070251237376
1,#ImVoting4JillBecause she is the only candidate truly dedicated to fighting global warming,795239220281413633
0,"Meanwhile, no one in Utah believes in climate change",795243051060985856
1,"Trump Just Told The Truth, And It's Terrifying: A plan to cut $100 billion in federal climate change spending.",795243127745511424
1,Climate deniers blame global warming on nature. This NASA data begs to differ,795251586884861952
1,Russia hack deniers &amp; climate change deniers have a lot in common.,795252491420057600
1,Mildly Disturbing Headline Dept: 'Stratosphere shrinks as record breaking temps continue due to climate change',795252511812616192
0,A CNN host said we should all vote for Hillary because she believes in climate change.,795276498311712769
-1,the 'science' behind climate change is financed by the same people that control the media you're bad-mouthing. YOU take THAT in.,795292888573902848
1,"a must watch, cause climate change is here! :((( Before the Flood - Full Movie | National Geographic",795297175697641472
-1,Why a #C02 tax? I would like to see the Alberta #PCAA have a public discussion on the science of global warming.,795298548380110848
0,How do they expect us to care about global warming with all this penguin on penguin crime??,795299058436874240
1,Repeat: Evolution is not a theory. Man-made climate change is not a theory. Endocrine disruption is not a theory.,795305873937747968
1,Isn't it fascinating how climate change was COMPLETELY avoided at every debate?,795309834606440448
1,Thankyou for tackling climate change and now the Ivory trade.,795315261691797504
1,"even if scientists are wrong about climate change, why would you not support investment into precautionary measures to prevent total (+)",795316643312390148
-1,Cause climate change is just as retarded as his 'music'... 'Yeah' *Uzi's gay ass voice*,795333969080360961
0,61 in November. Shout out to you global warming,795339954188644352
1,"The stakes are enormously high. Literally, in terms of climate change, the future of the planet is at stake.",795343235963088900
1,hey can u please watch &amp; share this documentary with all your audiences. Its about climate change.,795344781400489984
-1,George Clooney claims that man-made global warming must exist because liberals agree that it exists,795347100804513792
-1,The science fiction of man-made global warming is rapidly being exposed by legitimate climate science,795350297191165953
0,Lowkey not complaining about global warming,795355201293139971
1,Enjoy this weather now because we're all about to burn in hell with global warming.',795357857789177859
1,Do u know? Pak stands in top 10most vulnerable climate change countries!We need some serious mitigation &amp; adaption strategy,795359378417348608
1,The Dakota Access Pipeline would be a huge blow to our fight against climate change. #NoDAPL,795364131205476357
1,I get more heated than our atmosphere with all this CO2 in it when someone tries to tell me that global warming doesn't exist,795365379174436868
1,Well I certainly don't teach them that man made climate change is a conspiracy theory,795366802729660416
1,And thanks to climate change that will become the new normal in a few decades.,795371086913347584
1,Seeing how ignorant people are to global warming is truly shocking #BeforetheFlood,795372433779937280
0,right now on praising the Chinese government for its efforts to control global warming #jesuswept,795373949551046657
1,Just imagine if climate change was as big an issue in this campaign as Hillary's damn emails.,795376909534138368
1,"Oh, for sure. Actively dismissing climate change for 8 years is big too",795380284141105152
1,Birds of a loopy feather deny climate change together. :),795388402166210560
1,#KnowYourCandidates! thinks climate change is a hoax!,795389893237207040
1,"30 ft of ice melted in 5 years. If climate change doesn't bother you, then you're selfish. Extremely selfish.",795390883642347520
1,#BeforeTheFlood is very powerful and Ive been keeping up with dem climate change docos. You must watch it.,795390967398289408
0,Donald Trump is the best thing to happen to global warming (seriously) #auspol,795391347083517952
1,"You're protesting in a t-shirt in November in Alberta. I'm just saying, climate change might be real.",795405592047349761
1,"message to millennial voters: 'If they care about climate change, she has to be their candidate.'",795427355313352705
1,If you still don't believe in climate change you are a fool.,795427457868382208
1,"Yeah. He believes in climate change, just not as much as he believes the rich shouldn't pay taxes.",795428933562986496
1,"Dear Donald Trump, Giving more money to the rich won't help them avoid climate change. It will just make them like,everyone else,die faster.",795429640743649280
0,Southern South America is outside the nuclear fallout zone and temperate enough to survive global warming.,795433341893939200
1,Malcolm Roberts wants an audit of CSIRO and BoM over climate change. We're very upset with the people who voted for that guy.,795433425008140288
1,"Watching I swear if another politician or media source laughs at global warming, I might drown them in the rising waters",795433440636178432
1,how are people voting for someone who thinks global warming was a theory created by the chinese,795443474459926528
1,"Ppl who deny climate change, 'If I was a a scientist I'd be absolutely pissed every day of my life' #preach",795459947060494336
0,"okay after gaining the knowledge that this exists i'm rooting for global warming. end this planet, Sun.",795471168916570112
1,"I'll remember the media and debate moderators ignoring climate change, the greatest challenge of our time.",795480146383925249
1,"u know what pisses me off?? that climate change was not a topic during any of the presidential debates,none of theM.",795482637506846721
-1,"C'mon,We need to focus on important things this election like non offensive Halloween costumes &amp; global wa...climate change' -actors #Trump",795483523855433729
1,"This new movie on climate change is well done, and now free online for a couple more days",795484399882137604
1,"Or denying climate change. Jeez. Trump is a total moron, and he's hateful and dangerous.",795484526780809216
0,"in air force one, no doubt.... that's a pretty penny and what about the climate change",795487910225203200
1,... Did you know? A tree can absorb up to 48 lbs of carbon dioxide a year. Plant a tree - reduce global warming.,795498308068376576
-1,$20 trillion in debt Trumps any climate change issue! Sanders is a senile old bastard that would rather see the USA bankrupt!,795510810177052673
0,'We will cancel billions of dollars of global warming payments to the United Nations.,795519765213102081
1,It is SO SO SO important for our generation to understand the reality of climate change. Please watch Before The Flood!,795520240931241985
0,which doesn't what exactly? How can one prevent this 'global warming'?,795550683122532352
1,The tomatoes are still fruiting and flowering in November. Mama's neighbour still thinks climate change is a lie.,795553483294380032
1,Do you have empirical data that climate change and CO2 activity is not occuring?,795553930629386240
-1,"We've had coal forever, long before 'climate change' what was done?",795562998937059328
0,Let me tell you my view point on global warming considering the #smog show in Delhi recently.Do read and spread this thread if u like it!,795567178560847872
1,This would be big news...in an alternate universe where media cared about climate change's threat to all of humanity,795574664022126592
1,"Sorry deniers, even satellites confirm record global warming",795581295971573761
1,"Don't worry about climate change! Trump will solve that too, he'll build a wall to keep the climate out! #sorted #qanda",795588778274353152
1,Woohoo! Naomi Klein calls out IPA climate change denialism #qanda,795593783320592384
1,Climate deniers blame global warming on nature. They are wrong. Here's the data from NASA.,795595985229676544
1,"PSA: When you vote, remember candidates stances on the environment! Trump thinks that climate change is a hoax.",795602816068882433
-1,"It's not about climate change, it's about $: Vivian Krause on the US players who fund the anti-oilsands crusade",795607130233573376
1,Great work by Joanne on engaging local voices - stories from Bangladesh of climate change #mustwatch #Dhaka,795609202462953473
1,Carl!' // Yes // 'Do we Catch-Up to climate-change and global warming with greener renewable energy?' // respect'lly not looking good : (,795617087238635520
-1,global warming is a myth and the holocaust is fake and never happened open your eyes to the truth people wake up,795618698174365697
1,63...it should be 53 thanks global warming...we should be wearing coats.,795621475436924929
0,'Lamar Smith is the major impediment to anything being done on climate change in Congress' on TX race,795630229700182017
0,What are your thoughts on global warming? #sarahmakethisvideo,795632631551500289
0,"Aside from climate change, the other thing none of the debates talked about was how to execute whoever invented slideshow articles.",795634216713289729
1,Keep doing nothing about climate change and winter will surely be cancelled #IfWinterWereCancelled,795645290032173056
1,#BigOilOwned House science chairman gets heat in Texas race for being a global warming skeptic,795646641382506497
0,It's literally on his campaign website that he believes climate change is man-made,795647447494074369
0,HERO: John Kerry will spend Election Day crop-dusting planet with jet exhaust to fight climate change,795654486589140993
1,"on the other hand, we can elect someone who believes that global warming is a hoax and conversion therapy is the right answer.",795655909875875840
0,dont fight climate change everyone understand climate change and change causes caused by mans uses of planet. Easy to do..,795664848860262400
1,"#IVotedBecause I believe in equality, we need comprehensive immigration reform, I am pro-choice and global warming IS real.",796032332042043393
1,#ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change.,796032361725100033
1,'The concept of global warming was created by and for the Chinese in order to make U.S.,796032361800536064
1,"right, Americans should vote for the guy who thinks chinese people invented global warming? Good luck America #yallfucked",796037510451363841
1,We might elect a president who doesn't believe in climate change :(,796039304350990340
1,"A man who created a fake college, okay. A man who has no political experience, okay. A man who says global warming is by the Chinese, okay.",796040088597757952
1,"Why can't people get it through their thick, ignorant skulls that climate change is a real, serious problem?",796040822315687936
0,Morning after the #Hillary rally. How's that climate change platform working out?,796041568482271232
0,If Donald trump wins the presidency & hell actually freezes over he'd probably just be like 'I told you global warming was a hoax' #Vote2016,796042282914955266
1,"If elected, Trump would be the only world leader to deny the science of climate change. Be a #ClimateVoter!",796044452242472960
-1,And climate change was scientifically proven to be a mathematical error!,796045224548167680
1,"So they want to die from emphysema,cancer,cause more climate change&make the ozone layer disintegrate?good call.",796045244680830976
1,Donald trump doesn't believe in climate change this nigga is actually an idiot I'm concerned lol,796045253925015552
0,NRE 199 class working on posters for group projects on various climate change topics.,796046997547384832
1,Friends voting Trump: Do you also not believe in global warming or do you just find other issues to be more important? Genuinely curious,796048554435510278
1,Can y'all believe donald trump actually believes climate change isn't real??? and there's people that agree with him???,796048564921180164
1,"'If you believe in science and that we have to act on climate change, then you have to vote!' —Hillary",796049500536090624
0,#SABIC sustainability initiatives feature on KSA climate change website for #COP22,796051821366218753
1,Meet five communities already losing the fight against global warming. #f4f #tfb,796057357159698432
1,'You might as well not believe in gravity.' Leo slams climate change skeptics.,796066963789414401
1,Are there even any plausible arguments against climate change???,796067713617494016
1,Meet five communities already losing the fight against global warming.,796068440050167809
1,Just a reminder that Donald Trump thinks climate change is a hoax invented by the Chinese,796077377369423872
-1,My riding's MP is giving a talk at my school today on climate change. Such a joke. This ocean protection initiative is just a distraction.,796081158752567296
1,A web of truths: This is how climate change affects more than just the weather via #climatechange,796085302334930944
1,"If properly managed, climate change action can lead to more and better jobs.",796092986408865792
1,The fact people are actually voting for a man who doesn't believe in climate change makes me wonder if people can get any fucking stupider,796106875930480640
1,The new administration must act on climate change. Here’s how we can move the needle.,796108816924471296
1,Protecting our forests is key to curbing climate change.,796111135049187328
-1,"Obama fiddles (climate change, Gitmo, now visit to Havana); the world burns – as Iran, Russia, China, ISIS march.",796112014062080002
0,'Why is it so dark out?' Laura 'global warming duh',796116044838477825
1,This sunset is the earth saying 'vote for someone that thinks climate change is real or y'all won't be getting any more of these',796116094842966016
0,Trying this long-slow-breathe-out thing combined with big-picture-perspective (of like cosmos or climate change) and tiny steps,796119227455438848
1,Do you care about student loan debt? Combating climate change? Funding for Planned Parenthood? Vote.,796119326713638912
1,I want action to address climate change to be up front on the agenda #TellNYT,796124000200097792
1,#ElectionNight #Florida can't afford 2vote 4 a man w/ such hate for its population & rabid denial of climate change,796124914893918208
-1,Climate change (proven). Man-made global warming (unproven). Separate fact from fiction at,796129757784141824
1,hi just here to remind everyone that climate change is real. please don't have political debate and say climate change doesn't exist.,796130446392393729
-1,User error is as big a myth as global warming,796136054415880192
1,"The first polls are closing in NH, where 43% deny climate change. Both Senate candidates are good on climate!",796139573235646464
1,"I hope that, after refuting climate change, Trump refutes the 'Theory' of gravity and floats the fuck away.",796149022692143104
-1,The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,796157869364310016
1,"just vote for Hillary fuck it, at least she believes in climate change",796165050549420032
1,florida can drown global warming and natural selection is coming for y'all,796169989745156099
1,Florida. Half the state's going to disappear in ten years due to global warming.,796172522873962496
1,what was global warming years ago? A conspiracy. What is it now? Real life.,796177850147676160
1,"Don't worry, everyone. When President Trump does nothing about climate change, Florida will be the first to go.",796177872947965959
