0,India's answer to global warming: Cows that belch less
1,Vlntrs f DSS serving mother earth by plantng trees helpng in order 2 reduce global warming inspired by #SuperStarMSG
1,#Environment Bill McKibben: Global Warming's Terrifying New Math
0,OMG Climate Change Daily is out! Stories via
-1,Climate fortune-teller preaches gloom and doom from the altar of man-made global warming: #climate
1,Why Winter Doesn't Disprove Global Warming: via #ClimateScience #GlobalWarming
1,There are many solutions that you can do to help solve the problem of Global Warming!
0,"this gif could make flowers bloom, cure all known illnesses, end global warming and restore world peace"
1,Whale poo could be the answer to reversing climate change #OpWhales
1,"Fracturing is an unsung hero in fighting climate change, study by Economist mentioned."
1,"Dear naysayers: Climate change already directly affects 92,000 lives. #miccheckdaily via"
0,Putin is a conservative. Like it or not. He &amp; Trump = identical view on 'climate change'
1,How To Convince Someone To Care About Climate Change: How do you persuade someone to take action… |
1,Climate Change Is Messing with Our Meals via huffingtonpost
0,follow frederick_x5 Is this what climate change looks like?: follow frederick_x5
1,I saw your speech on global warming organised by Ted on you tube. It was amazing. Indians always respect Bhutan 1/2
0,"Savarkar didn't kill Gandhi Nehru was not the first PM Like, Modi is a post-graduate Global warming doesn't exist"
1,may want to reconsider his position on climate change.
0,Patricia Espinosa (): Who is the ’s incoming #climate change chief? via
1,"Climate change impacts fokd security as crop yields decl ne due to changes in temp, rainfall &amp; increased climate variability."
0,Can the prime minister really believe his own nonsense on climate change?
1,"Hot weekend? To the coast tonight, talk on how social change can combat climate change: 7.30pm Phoenix Centre, Lewes"
1,"As Trump announces he's a climate change denier, 5 islands go under. To hide from the stupid, perhaps?"
0,"MOAR freestyling about Pythagoras, wolfs, global warming &amp; otters PLZ PLZ PLZ #ShutUpAndTakeMyMoney"
0,"Because of Climate Change, Five Pacific Islands Have Vanished Or, it's just David Copperfield fucking around"
1,"More important is US relig socio-political movement agnst women,LGBT, evolution, climate change,etc.Angers me"
1,Rocky Rex's Science Stuff: Climate Change - Rising sea level #oceans #glaciers #geography
0,While blaming you and me for global warming
1,One of the Most Convincing Climate Change Visualizations We've Ever Seen -
0,"I love science but when you speak it people are like 'wut were, in the universe right now?' So like what's a global warming and wildfire?"
1,Global warming milestone about to be passed and there's no going back
0,me: Leo come over Leo: i can't im busy me: my friend said global warming isn't real Leo
0,Making America starts w cleaning up this mess of global warming no more eating science projects
-1,Latest Reports Show... There is NO Global Warming -
0,Agriculture in the Age of Climate Change via
1,"This is what climate change looks like: almost 90,000 people fleeing for their lives"
-1,Crazy Bernie blames #ISIS on Global Warming! #RETWEET &amp; Join 2 #StopBernie
1,"Troubling read on the increasing wildfires, like we are seeing in Alberta, &amp; the role global warming plays in them"
1,'If it's snowing how do we have global warming?' seriously you want to know why? Check the avg temp rates yearly &amp; you'll see how we have it
1,Climate Change – Animal Justice Party
1,One of the Most Convincing Climate Change Visualizations We've Seen #ClimateChange #dataviz
1,Changing What We Eat to Stop Causing Climate Change
1,"Watch live NOW on facebook talk about the intersection of trade and climate change! #TPP, #TTIP"
-1,New Great Lakes Study Blows The Climate Change Scam to BITS
0,I added a video to a playlist A Word on Climate Change from Marie Kuch-Stanovsky
-1,THE MIDDLE OF THE NEVADA DESERT 50 MI. FROM DEATH VALLEY ALMOST JUNE &amp; SNOW PACKED MTN/ GLOBAL WARMING LIBERAL LIARS
0,In search of the Climate Change Monster #scicomm
1,#Climate change increases frequency of #fires which may overwhelm earth's most important #ecosystems |
1,Climate Change Is the New Removal as the Ocean Makes a Land Grab
1,Five Pacific islands lost to rising sea levels and erosion as climate change hits&gt;&gt;&gt;
1,"Climate change i:pacts food security as crop yields decline due to changes in temp, rainfall &amp; increased climate;variability."
1,Add your name if you support big steps forward in the fight to tackle climate change: via
1,climate change is directly related to global terrorism #FeelTheBern #NeverHillary #ORPrimary
1,"Climate change, economic inequality, poverty -- and the major political issue is who can take a dump in which toilet"
0,"Global warming from all the hot air in Washington, need to fix that."
0,"It's the COPS fault, No it's the guns fault, No wait,it's global warming, Come on... It's Bush's fault."
1,Politicians discussing global warming. A sculpture in Berlin by Issac Cordal. Brilliant
1,Global warming won’t just change the weather—it could trigger massive earthquakes and volcanoes
0,this is how you know global warming is real
1,my parents making fun of environmental issues and global warming well u not gonna be laughing in 2035 when we all dead
1,He MUST be Stopped. Donald Trump taps climate change skeptic as key energy adviser via
0,A SciFi author explains why we won't solve global warming. ▶
1,Natural forest regeneration helps mitigate global climate change HT
0,Global warming has turned the Eurovision stage into an arid wasteland. #Hun #sbsEurovision
1,"While Malcolm Turnbull dithers on climate change, CO2 just passed 400ppm #auspol"
0,"Global Warming isn't gonna wipe us out, these robots are."
0,Is climate change to blame for #wildfire increase in boreal #forest? via
1,'Global warming is a huge problem!!'
1,"Global warming worsens with record temps, widespread coral bleaching #NLU"
1,"Liberal Party Donor, NSW Electricity CEO and Climate Change Denier makes a fool of himself #auspol"
1,Why even the people who worry the most about climate change often take little action - Washington Post
1,"Yes, and when the GOP accepts lies, our country suffers! Look at the climate change debate."
0,'Science to Policy Summit: Climate Change'
0,Green Party Elizabeth May responds to criticism it's too soon to talk climate change &amp; Fort McMurray fire #ymmfire
1,"So causing global warming, trying to enslave all humans and or genocide isn't bad."
1,"When should we start worrying about global warming? 'About 30 years ago,' according to one #climate scientist."
1,"Mary Ellen Harte: Climate Change This Week: Sobering Suicides, Battery Breakthrough, and More!:… |"
-1,"Climate change, happens anyway. This, is Not That. #OpChemtrails #Environment"
1,Have We Solved Climate Change Yet?
0,Abbas blames Israel for climate change...and for everything else.
-1,🚨 BREAKING: #EgyptAir flight missing after being hijacked by climate change wearing a Muslim costume
1,You can't fight climate change from your phone... or can you? #CoolEffect #climatechange
-1,"'Our biggest national security threat is climate change, and Islam is a religion of peace' Liberalism is a mental disorder"
1,These climate warriors are taking action to combat climate change and preserve their futures.
1,One Way The Media Confuses The Public About Climate Change #climate #media #journalism
0,Alfredo Rodríguez: nubetonta 'the sound of climate change'
1,United Methodists Address Climate Change Concerns: via
1,Wid INSPIRATION!! of #NatureLoverMSG all age ppl come forward to plant more trees to save earth from global warming
0,I don't. I see her as the second greatest threat to humanity next to climate change.
0,Miracles could happen obviously global warming is real because it hailed
1,PUT it in the ground! How CA ranchers use #soil to tackle #climate change
0,"Target blames sales drop on climate change but at the same time, Walmart's sales are up."
1,In Mildura today hearing how more severe heatwaves from global warming impacts production at Chalmers Vineyard.
0,THESE PHOTOS SAVE GLOBAL WARMING AND THIRD WORLD PROBLEMS. WHY CAN'T EVERYONE SEE THAT? #notcominghomewithoutone
0,"I Was Born Cool❄, Global Warming Made Me Hot🔥🔥. 😏"
-1,This is IPCC Bullshit propaganda and has no relationship to reality. There is NO Global Warming. Science proves it.
1,&gt; Haunting Photos of What Global Warming Has Already Done
1,Trump believes in “global warming and its effects' when it hits his golf courses
0,Tbf coastal erosion around the UK is not really caused by global warming.
1,Shocker: Donald Trump actually does believe in the threat of global warming
1,#DonaldTrump is only interested in #ClimateChange if it turns out bad for his wallet.
1,Global Warming Exists Only On a Small Slice of Beachfront Property in Ireland Owned By Donald Trump
1,GLOBAL WARMING IS A HOAX INVENTED BY THE CHINESE! OR I'M A COMPLETE FRAUD! READ THIS AND DECIDE! #TRUMP2016
1,Helping agriculture producers adapt to climate change from the ground down #USDAResults
0,the Crosby ones are causing global warming
1,Scientists must challenge poor media reporting on climate change via
0,Why has climate change disappeared from the Australian election radar?
1,El Nino in focus at World Humanitarin Summit. Reminds us that climate change is here and now - response is urgent!
1,"Tune into Facebook at 2pm ET with &amp; discussing Exxon, Chevron, &amp; addressing climate change."
0,What does really think about climate change? #Decision2016 #lastword
0,#ItsOfficiallySummerWhen It's hotter than global warming.
-1,"Valid, but if human activity was causing climate change, things would be getting worse over 10yrs, not remaining static."
1,Sad - Climate change shows how polar bears are being affected by climate change #climatechange #Animalrights
0,"[CNET] Climate change flick 'An Inconvenient Truth' turns 10, get it for free - CNET"
1,How can anyone trust fossil fuel industry after they deceived the public on climate change 4 decades
1,Global warming has devastating affects help us one tree at a time! :)
1,African countries must work together to address issues of energy and climate change: roundtable #AfDBAM2016
0,Game of Thrones' newest episode explains how the show is secretly about climate change via
-1,"She's almost at the end of Obama's choke-chain! A certain bombastic, climate change blowhard is in the bullpen."
-1,"Global warming is not a man made event, its a Geological event, all those Volcanoes are blowing left and right."
1,"Over at , I've written about SF's need to address climate change, and to look beyond planet Earth"
0,#Fracking:Malfeasance in public office? Ministers 'sitting on' climate change report B4 #KirbyMisperton decision
0,Climate Change Activists Either Prod Exxon Mobil or Sell It
-1,Man-made global warming? Try coldest month in a hundred years: #climate
0,How in the world do people around the world perceive climate change? We have answers
1,I think all these jokes about animals being killed for food will become more &amp; more distasteful as climate change gets more &amp; more serious
0,I sent him my essay on sea level rise/ climate change for a class assignment and it would be awesome to get feedback
1,Can a carpet company actually reverse the effects of climate change? We believe we can. #CDW2016
1,ur film speaks on the detriment of methane gas &amp; climate change in regards to fossil fuels. what about the livestock industry?
-1,Hard Truth About The So Called Climate Change 'Consensus' | The Federalist Papers -
0,I think the pitching numbers in High Desert this year is proof of Global Warming
0,Agree!!! Poverty &amp; Hunger - Climate Change - Health Care - Terrorism!!!
0,These pictures were taken only 2 years apart.The vegans are eating everything and causing climate change #stopvegans
0,This shouldn't have to be said: spending $90k on foreign climate change videos is not a good use of taxpayer funds.
1,This Oil Giant Proves #Exxon Could Do A Lot More About Climate Change
-1,"Look, dicksmoker, the global warming hoax is about stealing our money and freedoms. Wake up you sheep and check out the real science."
0,Climate Change - a special report from the University of Miami #climate
0,Conspiracy Theory with Jesse Ventura S01 E03 Global Warming via
1,Update on the Plan for Action on Climate Change
1,#GenomeBC Alberta and Ontario Work Together to Fight Climate Change. Read Blog
1,Trump is leading the only major political party in the advanced world to deny climate change
1,"Climate change is a reality, as is our mutual mistrust"
1,Seattle’s congestion: We are not Amsterdam; build a livable city; climate change urgency; stay out of Seattle
1,The global warming effects are beginning people
0,#BarackObamaApologyTour he apologizes for Henry Ford for popularizing the automobile and create climate change.
1,Youth act now! Change climate change!
1,Climate change could make Russia vulnerable - Rare reads on RUS + #climatechange via -
1,These World Heritage sites are being threatened by climate change
1,Climate change cannot improve without tackling agriculture emissions #pollution #climatechange
1,#It's a big disasters for the people's lives there. Global Warming is the main factor for that. May god save the life of villagers.
-1,"Petersen: 'Whether or not global warming is real not, it’s not the government’s business to fight it.'"
0,hope gospel of prosperity prophet will not prophesy nonsense we know its only due to global warming
1,So you will promote HRC email story but not hold DT accountable for drought/climate change remarks? Biased much?
-1,Climate change is an industry not a serious scientific endeavour - a good example of herd instinct if ever I saw one
1,"Climate change, a factor in Texas floods, largely ignored"
1,Here’s how harmful gas from fracking can contribute to climate change #NotMeUs
0,"Presstitutes spins same news with agenda 'China meat restrictions for climate change &amp; In India, it's ugly HINDUS'"
0,"angrybirds movie, fruit ninja movie, warcraft, Tetris trilogy, 7 power rangers movies, Trump, climate change. coincidence? life imitates art"
-1,'Fighting' climate change absurd. Economic development &amp; political freedom is what helps humanity. Fight for those.
1,editorial: 'Great Barrier Reef could elevate climate change to a vote-changing issue'
1,Climate Change Update: More than a third of the coral is dead in parts of the Great Barrier Reef via
1,"Bill Nye: Don't Just Take Action to Stop Climate Change — Talk about It, Too"
1,QUIZ: How could climate change destroy World Heritage Sites? #ClimateChange
-1,"Obama Steals Zika Funds, Re-appropriates them for Global Warming Inititatives - Truth And Action -"
1,This may be the last place on Earth to feel global warming
1,Anyone else find it sadly ironic that many Texans deny climate change for 'religious reasons' &amp; now facing flooding of Biblical proportions?
0,"A proposed climate change ordinance #inbend has been a hot topic, see how the Bend #EcDev Advisory Board weighed in"
1,Want to help fight climate change? Start with reproductive rights
0,UK is ?Average? on Climate Change and Clean Energy - Blue &amp;amp; Green Tomorrow #climate
1,Tourism + Climate Change = Famous Thai Islands Closed - all pressures on our environment - via
1,Tourism + Climate Change = Famous Thai Islands Closed
1,Editorial: #GreatBarrierReef bleaching and global warming has become an election issue
0,John Stossel - Global Warming Superstars via
1,We cannot afford to forget about #climatechange during #ausvotes We must understand the risks we all face.
1,Climate change is getting worst n we r not bothered.killing ourselves silently. 11 killed 45 injured :( #Islamabad
1,The ASEAN Regional Forum Workshop on Climate Change Adaptation and Disaster Management
1,"May #nontoxic news! China Takes Climate Change Seriously, NY Gets Plastic Bag Fee, &amp; More!"
1,Climate change interest you? Check out Prof James Lovelock at
0,Guy who wanted a car race and whose admin wants more parking and less bike infra to talk about 'climate change'
-1,Delusional Obama: Global Warming Could Lead to Severe Hurricane Season | Truth Revolt
0,"I am talking about camps in North Africa, not climate change"
-1,"So I can self-identify as a 65-yo black woman, but I can't self-identify as a climate change skeptic #RIPCalifornia"
0,He was discussing climate change policy yesterday &amp; reporter asked abt Trump 😒
1,Lives are lost to #climate change every day. Evidence that #LNGinBC will replace Chinese coal? *crickets* #bcpoli
0,This bloody global warming it's like winter in my house #globalwarming
-1,Congress refused to fund the U.N. Climate Change Fund—so raided $500M from a fund designated for #Zika
1,"'We've gotta deal with climate change, gotta deal with healthcare...' #CAforBernie #UnidosConBernie"
1,Climate change &amp; rising seas = a struggle for Venice: #LandmarksatRisk
1,"Climate change biggest problem facing world says , lead TaskForce ClimateRelated Financial Disclosures"
1,Climate change is going to destroy some major cultural and historical sites
-1,WHO WOULD WANT TO LIVE HERE? Fascist CA Seeks to Outlaw Global Warming Skeptics... and Their Guns via
-1,"Nature finally “finds” cause of pause, will last centuries, tosses “global warming” out« JoNova via"
1,"says due to climate change, flash flooding from such large storms are the new normal #sydneystorm"
1,#Climatechange: Climate Change: The Great Challenge - The Market Mogul #COP21
1,Superbbb work for saving the planet from global warming !!!#MSGsaysProtectNature
0,Allah is letting Muslims suffer the consequences of global warming?
1,"#ClimateChange #CC On the issues: Climate change, environmental policy divide candidates: Un... #UniteBlue #Tcot"
-1,climate change has always been here. Only diff is now you want to tax/redistribute income #cdnpoli
0,"Environment on Flipboard | Climate Change, Ecology and Renewable Energy #Physics"
1,Bernie Sanders Hammers Corporate Media For Ignoring Climate Change via
1,"No UR saying f*** muslims,hispanics,POC,women,immigrants,gay marriage,climate change,foreign policy,US safety,human rights.."
1,"New insights into the role of clouds in Arctic climate change #GlobalWarming, #ClimateAction"
1,Solar Power Project Will B Boon To Next Generations &amp; will tackle the challenges of increasing global warming. #PunjabSolarRevolution
1,need to position themselves to lead discussions on climate change #climatechange
1,"Mary Ellen Harte: Climate Change This Week: Where Inaction Leads, Clean Jobs Boom, and More!"
1,Humans are killing corals with more than just climate change #cbc #tech
1,Humans are killing corals with more than just climate change
1,Y'know the whole world that is being destroyed by climate change. That land.
1,Regenerative Farming Initiative That Can Help Solve Global Warming #organic
1,Climate change will affect farmers' bottom line -
1,What is one thing you are sure of? — Global warming.
0,so if I am reading you correctly; you believe in GHG rise and global warming but think it might be good for us somehow?
1,Chris Eve: Humans are killing corals with more than just climate change
0,what does changing climate have to do with climate change
-1,This New Study Devastates Claims From Global Warming Alarmists #GlobalWarming #IsaHoax
0,The Principle of Common Concern and Climate Change
1,Daphne Bramham: Facing up to the facts of climate change.. Related Articles
0,What really happened after global climate change deal in #Paris -
1,You could potentially use it as a building material? CO2 turned into stone in Iceland in climate change breakthrough
0,"Which Presidential administration saw the most global warming? FDR or Reagan or Clinton, Bush, Obama?"
1,Check out these dance moves! And fight climate change! A new series of vids launches at
1,Daphne Bramham: Facing up to the facts of climate change
1,How #farming and #forestry are helping combat climate change.
1,"TIP: Since neither candidate for president will do dick about climate change, don't buy beachfront property!"
1,The psychological cost of climate change: Like this article? rabble is reader-supported journalism.… |
1,Excellent piece on financing loss and damage from climate change - insurance not a silver bullet
-1,After reading about Cali's anti-First Amendment bill (to persecute global warming skeptics) that state is swirling down the commode-hole.
0,Green - Y Climate Change Seminar
1,Went to church this morning and my pastor preached on climate change. She's such a badass 😍
1,Seaweed might be key in the fight against climate change
0,Comms: *** After New Zealand - A Climate Change Update *** A VIDEO from #IET Volunteers 672555234.
0,climate change holds that record by a huge margin
0,Can we please have people who know about climate change talk about it instead of Steve? #TheProjectTV
1,"#ANSmeeting wind &amp; solar has made great strides, but still can't get us there. We need nuclear for climate change."
1,On the frontline of climate change - the Great Barrier Reef #WorldOceanDay
1,"Big Coal Funded This Prominent Climate Change Denier, Docs Reveal"
0,Because it's 2016: Climate Change Minister Glen Murray blocks Tory MPP on Twitter. #onpoli
1,"Animals, desertification, topsoil creation - reversing climate change"
1,Please consider younger Cdns and climate change/ energy transition Risk to savings
1,Climate Change &amp; Development #ConfMTL is fully with you!
1,"As we move towards new climate plan, Liberals should look to Jack Layton's Climate Change Accountability Act"
1,Meet the first animal to go extinct from human-induced climate change
1,See how supports the resilience of women facing climate change in #Mali
1,Getting Baked: Can Legalizing Marijuana Help Fight Climate Change? 6/14 @ 6:30
1,"To Combat Climate Change, Restore Land Ownership to Indigenous Peoples via"
1,Climate change denialists asked to raise their hands in a packed hall for #ClimateForum2016. About 3 people did so.
1,"Proud to have worked &amp; organized alongside Shadia, Chloe, Ekai &amp; Alec. Growing Up With Climate Change via"
1,"It’s not overpopulation that causes climate change, it’s overconsumption | Fred Pearce"
1,"For the first time, a mammal species is extinct because of human-induced climate change"
0,"'in the north, the trees are going to enjoy' global warming"
0,Q&amp;Amp;A: This Professor Talks Climate Change In The Oil Industry&amp;#039;S Training Ground #MFP
-1,It’s Time To Declare War On Global Warming Extremists
0,After visit of Austrian Minister of Finance I stayed at #SPIEF for forum on the Arctic. Lots about climate change
0,"There's good ways to go about climate change, and then there is the Hillbillary/Obama way."
1,"As climate change heats up, Arctic residents struggle to keep their homes #Arctic #arctic"
1,Climate Change Investment Solutions: A Guide For Asset Owners - ValueWalk
1,Investing in natural systems is key for countries on front lines of climate change.
0,"true, the Libs climate change spend proves that. Health and Education are most important to a functional country"
1,"President Obama tours Yosemite, says Climate Change Happening Now #ActOnClimate #UniteBlue"
1,"Despite a slowing planet, today not the longest day so far; global warming speeds earth up"
0,"Australians are less confident on Turnbull's handling of climate change, economy &amp; refugees"
1,Global Warming is more true than your existence
1,Italian pianist holds a chilling performance on the Arctic Ocean to warn climate change.
1,#ICanNeverDeny CLIMATE CHANGE!!!!! IT IS A THING PEOPLE!!!!
0,Jacob's ladder: Elmo and Climate Change pt.2 (Vine by Dhaltssssss)
0,"Global warming is a problem, but if doesn't score today Paris could be hit by a tsunami of #RonaldoTears."
-1,ALERT: 'Climate change' not the cause: DNA results prove so-called polar bear hybrid was a 'blonde grizzly'
0,Miller explains global warming
1,GONE FOREVER... First Mammal Goes Extinct Due to Climate Change via
1,Warning from the past: Future global warming could be even warmer
-1,2013: MUSLIM Mag teaches Muslims to set Massive Forest Fires in USA but MSM says it's Global Warming 🎇
-1,2013: Al Qaeda teaches Muslims to set Massive Forest Fires in America. MSM says it's Global Warming 🎇🎇
1,"Ever heard abt Jill Stein, presidencial WOMAN candidate that also has polices to stop climate change, or easy money is not there? #WakeUp"
1,"They'll ban discussing climate change, but not access to killing as many people as possible."
1,Environmental minute: All you Need to Know about Climate Change - Video: #climatechange
1,Abrupt Climate Change: Should We Be Worried? : Woods Hole Oceanographic Institution
1,U.K. does not need to wait for climate change to sink it. THIS VOTE WILL
0,Enjoy your global warming and shattered economy. We got ours. OLD FOLKS OUT! *mic drop*
0,Predicting articles on the rise of Canada as the UK/EU/US brain drain corresponds with global warming trends. #notsafehere
1,"So, um, perhaps not such a smart move to decide to leave the EU that builds cooperation on climate change?"
-1,I thought that we can't trust experts. They're all bought and corrupt. Like the one's who say man made global warming is real.
1,Climate Change Poses Urgent Threat to Poor of Coastal Bangladesh via
1,I wanna build a soundproof wall around him and save the planet from global warming and stupidity at the same time.
1,But still there are those who refuse to believe in climate change???
1,Thanks to WildAid to sum up the causal relationship between global warming and meat industry in 3min.
0,climate change will prob kill us all first
1,"Post-Brexit, U.K. favorite for prime minister is Trump-Lite on climate change #green"
0,"When you read about someone trying to force people to stop eating meat, that would affect global warming. People are so gullible 😂"
1,We MUST address climate change to protect coral reefs.
0,Yeah cause Climate Change only affects the middle class. Everyone knows that.
1,Global warming staring us in our faces . December as hot as May it seems . Cray!!
1,"#JillStein doesn't give a damn about progressive values or defeating #Trump, a climate change denier. Be informed."
0,"Climate Change and '#GameofThrones': If the Wall Melted, Would Westeros Drown? #GameofThrones"
1,Syrian climate change drought = unrest = millions of refugees = Brexit fear of immigration =World markets crash.
1,We will fight climate change by making America the clean energy superpower of the 21st century
-1,The Tangled Web of Global Warming Activism via
1,Climate change poses challenges to drinking water supplies. Learn more
-1,Democratic operatives Call For Prosecuting Global Warming Skeptics : A panel of Democrats ... #Trump #ccot #tcot
0,Hope Iceland play global warming in the final
-1,"So under this idiot, you can go to jail for thinking global warming is a hoax (which it is)?"
-1,Well I am safe. I'm not a skeptic. I call bullshit on the whole Global Warming fear mongering. See? Not skeptical.
-1,We know. But the #greenwash shovelers want to blame 'climate change' 🙄 #cdnpoli
1,"But... they're literal climate change deniers? I know it's small scale right now but also, what?"
-1,double edge sword. Also get to charge climate change 'experts' who make up and fabricate warming data
0,"aren't you trying to conquer the world with a Deadite army? How can we believe you care about climate change, Ruby?"
1,Another sign of climate change? RT “: #NJ events cancelled due to clinging jellyfish
1,#MSGforHumanity motivate masses by rendering himself plant trees 2 protect environment frm effect f global warming
0,But leaves encourage destroying greens contributing 90% to global warming which isn't good
-1,Funny how Greens always advocate 'the science' on global warming yet stubbornly ignore it on GM crops
0,"Scientists on #Rationalia believe salt &amp; butter are bad, ulcers caused by stress, plate tectonics' is wrong and Global Warming caused by man"
1,24 prominent Australians call for “emergency-scale action” on dangerous global warming #greens16 #renewryan
-1,"What's that I hear, a mini ice age ? So much for global warming crap"
1,Battle for Wentworth: activists rub salt in Turnbull’s climate change-induced wounds
-1,Excellent appearance on once again #Obama is huddling with foreign leaders about...climate change
1,UK wildlife calendar reshuffled by climate change | Centre for Ecology &amp; Hydrology
1,charts how UK wildlife calendar is reshuffled by #climate change
0,My new sounds: Living Planet: Talking climate change on #SoundCloud
-1,GMOs are the Lefties climate change. Science be damned. We all have our blinders.
1,"Climate change might make you feel like Sisyphus. But unlike him, you aren’t alone."
1,"Despite #Brexit, “climate change action is by now unstoppable. It is global.' -"
-1,Atheists share with Global Warming advocates the assumption that they are in charge.
0,Problems in other countries: 1_Food 2_Global Warming. . Problems in Pakistan: 1_Jeena kon hain? 2_Us k maa baap kyun nai hain?
-1,Fuck this guy and his FAKE Climate Change policy. DISGUSTED with OBAMA
1,Young people must lead the way as the LNP have no idea on climate change #auspol
0,"Could she find one who believes in climate change, hasn't said horrible things about pres, pro ACA?"
1,"keen for a snag today and to save Medicare,penalty rates &amp; William's future education &amp; climate change. #ausvotes"
1,Everyone doing their bit in Wentworth to stop Malcolm Turnbull's inaction on climate change! #ausvotes #getvoting
0,Qatar donates to #Clinton Foundation 2 increase opportunity for women and fight climate change. #ComeyDontPlayThat
1,Poor air quality &amp; climate change: the greatest health threats in pan-European region: #GEO6
1,"Liberals like to complain about climate change (which is real) all the time, but they forget meat production makes up most of it."
1,GPS-guided fertilization? See how helping country deal w/ climate change
0,What the world thinks about climate change in 7 charts
1,New research maps out how people feel about climate change across the globe
1,Does the new Democratic Party platform go far enough in addressing climate change?
0,MIT atmospheric physicist &amp; Climate Change: What Do Scientists Say?
1,Are you ready to tackle climate change? Take the new 'Learn to Lead' #YALIGoesGreen courses!
1,Migration with dignity must be part of a climate change adaptation strategy #carbonfootprint
1,We need many more initiatives like BillionTreeTsunami to counter global warming through massive reforestation.
0,To Climate Change or not to Climate change #ATS
0,#RRN Fan Theory showing how All Star by Smashmouth is really about Global Warming
1,Looking fwd to hearing Mark Carney &amp; discuss climate change &amp; financial markets at .
1,Moringa is more than a hip new food - it's drought resistant &amp; key in climate change
0,Presumably global warming is responsible for making the contest 'hotly anticipated'?
-1,"claims to be the 'Jackie Robinson' of global warming, blames Zika virus &amp; flooding on CO2"
1,"ALL of these RECOVERABLE $ can be USED TOWARDS JOB CREATION, ECONOMIC DEVELOPMENT, DESALINATING WATER &amp; FIXING CLIMATE CHANGE."
0,Trump really did tweet about Chinese climate change 'hoax - PolitiFact #auspol #ausvotes
0,'Climate Change is affecting the very fabric of our world' or 'Aj mausam bada be-inaam hai...'
1,Company Turns Air Into Fuel In Climate Change Fight via
0,One of the best things I've read about the challenge of climate change
1,CLIMATE CHANGE IS REAL AND SO IS #HANNIGRAM
1,Habitat corridors could help save wildlife from climate change #climate 📷Shutterstock
1,Making Sense of Climate Change on a Cyclone-hit South Pacific Island
1,#adapt2016 finishes up with adventurer . Now here's someone who knows climate change
1,Pro tip: don't look shit up about global warming before you go to sleep because you will still be up at 4AM if you do.
1,Why are those who do the least to cause climate change suffering the worst effects?
1,Nara: Why Climate Change Is an Education Issue - via nacion
1,"Yet people will still argue against global warming, mind you there are still people today that argue the world is flat :-("
0,Consensus And Anthropogenic Global Warming 301 #eco #green
-1,That's ok. Soon climate change will be blamed for too much TX rain.
1,#Scholarships: Engaging Diverse Youth on Climate Change Through Place-Based Learning #grants
1,such an ignorant thing to say! When not only is climate change proved but we can see devastating impact in OZ.
1,action agenda on health &amp; #climate change calls for co-benefits especially by reduce #7million deaths from air pollution
-1,Science created global warming right...so if global warming is destroying mankind how can life expectancy be growing
0,"Figueres win would mainstream climate change at UN, writes "
1,Addressing challenges: Govt plans to establish climate change council - #climatechange
1,well one of those candidates acknowledges that climate change is real and the other does not.
1,Climate change is already disrupting delicately balanced penguin colonies
1,"Three decades ago, scientists warned us about global warming. It sounds eerily familiar"
1,Our goal: fight climate change &amp; achieve a zero carbon footprint. Find out how at #WCS_16
1,"If the Democratic Party Is Serious About Climate Change, They Must Reject the TPP"
1,Disaster Resilience &amp; Climate Change is out! #nrelcontinuum
-1,"The news is narrative spin, the weather is climate change nonsense, and sports is leftist agenda horseshit."
1,The fights against climate change (pollution) and inequality would both benefit from walking holding hands
0,Satan came on earth and realized it's way too cold for demonic life forms so he perverted man's mind to indirectly create global warming..
1,here's proof that global warming is very real
-1,"More than 31,000 scientists recognize that there is no convincing scientific evidence of man-made global warming. #climate"
1,The Choctaw v climate change: 'The earth is speaking' #nativelivesmatter
0,Global Warming! #GlobalWarming Savere cartoon by#Cartoonist Satish Acharya #SwasthBharat
1,Podcast: &amp; discuss their reporting on people displaced by climate change in rural Bolivia
1,The words climate change need to be noted.
1,Climate change hard on Sea life
1,"Why, with so much scientific consensus, does such strong opposition to the facts of climate change remain? #WebOfDenial"
1,"#ClimateChange #CC 'This is what climate change looks like', mass mangrove die offs hit top ... #UniteBlue #Tcot"
0,"The people telling us that global warming is a crisis aren’t acting like it’s a crisis, says |"
0,"you're laughable, we're taking about global warming not lung transparently. Don't put your"
0,Big picture of global warming - Sunbury Daily Item #GlobalWarming
0,yeah! More war and increased global warming. You win!
1,Combating Climate Change at the U - Daily Utah Chronicle
1,GOP leverages racial animus to get majority of whites to support the destruction of the planet via climate change denial.
0,Would Robin Hood Help us Fight Climate Change?
0,Revealed: The time when Theresa May spoke out on climate change - Carbon Brief
1,Can New York Be Saved in the Era of Global Warming? via
1,"The world’s clouds are in different places than they were 30 years ago, and this could exacerbate climate change"
1,Vermont AG sued for withholding records on possible investigation of ‘climate change deniers’
0,You mean like Michigan? [at least pre-global warming]
1,"#ClimateChange #CC As climate change worsens wildfires, smokejumpers fight blazes from the s... #UniteBlue #Tcot"
1,Enough is enough. Tell Congress to denounce the #WebOfDenial on climate change
1,Great news! She's only been PM a day and already climate change isn't a problem! via
1,Department for Energy and Climate Change scrapped? Seriously?!
1,"so theresa may just destroyed the climate change department, ok yep. ok. alrighty. ur the boss. thanks theresa, yep. ok. bitch"
1,Climate change denial financed by energy companies and fronted by republican hypocrites is as politicized as it gets.
