"sentiment","message","tweetid"
1,Why don’t Christian conservatives worry about climate change? God.,870609486326763520
1,Devastated that the one binding agreement to combat inevitable climate change has been defanged by our new president …,870615724133306368
1,This #WorldEnvironmentDay let’s fight climate change with diet change. Go vegetarian :…,870616757290934272
1,He is an ignorant yokel. He won't even say he thinks global warming is a real phenomeno…,870630055403282432
1,That's so awesome and inspiring to see the States come together despite #Trump short sightedness re: climate change - IT IS REAL!!!!,870631907201081344
1,Now! Al Gore calls on the American people to fight climate change: #bestbuy #job #np #musi…,870631915761672192
0,Not sure the squirming on climate change & fear of offending Trump is going to play well for the Tories either https:/…,870632753783504897
-1,"Leo: Hangs out with oil billionaires, flies private dozens of times a year. Lectures Trump about 'climate change'. http…",870632759487643648
-1,"'Am convinced global warming is manmade so I'm leaving Paris in my jet, leaving a huge carbon footprint,…",870633645031251968
1,It blows my mind that some people truly believe that climate change isn't real,870633647304577026
0,Do you believe in man made (not natural) climate change?,870633650152497154
0,This is how the President of America discusses the major issue of international climate change control:…,870634546223558656
0,Can climate change be real if it's not in the Handmaid's Tale?,870636623637209089
1,This is the absolute perfect distillation of the right's central position on climate change.,870638718830424065
1,Good morning to everyone except climate change deniers ☀️,870642458778054657
-1,California is suffering some particularly severe global warming this year,870644356323188739
1,Please tell me the Sec of Ed is not equating climate change to seasons.,870648212520136709
1,Good thing America doesn’t have to worry about climate change because Jesus will protect us with a magic bubble,870648225195327488
1,The areas of the US that will be most disproportionately affected by climate change are red states in Trump Country: https:…,870649263419662340
1,"Here is a picture of my Friday hero. Having fun, fighting climate change, and setting the example for the next gen…",870649264871014401
-1,It's sickening how other world leaders think climate change is more important than eliminating ISIS. #ParisAgreement #P…,870652039952510977
-1,Will it now be the policy of Disney to never fly on private jets since you are so scared of climate change?,870654873347522561
0,"if you believe n climate change,no one will stop you from sending them a check or ditiching your car.",870658680496283648
1,Could reporters stop asking if political leaders 'believe' in climate change and start asking if they understand it inst…,870662041299800066
0,Than turning everyone against those who don't understand. If you were greeted the way people who don't believe in climate change are (4),870663012016848896
1,Can't wait to see our planet die because of global warming I'll 'thank' you later #MakeOurPlanetGreatAg…,870671740778762240
0,global warming is a concern of the gay community because it shortens how many rooftop parties we can attend.,870672642549977088
1,How will 'climate change is a lib fraud' propagandists explain that 100 large US corporations have stiffed Trump & comm…,870675399977689088
1,I think he is way off. US has been largest polluter for 50 years. I like Rand but climate change is not hysterical,870678904809205760
1,He hasn't read anything about climate change. Nothing. But he's sure it's not a problem. #IgnoranceIsDeadly,870679806693711873
1,"A timeline of Earth's temperature since the last Ice Age: a clear, direct, and funny visualization of climate change",870685869107101696
0,Not exactly You resigned because you wouldn't be benefitting from climate change agenda. You…,870686672085594115
-1,"Dear celebs, when you give up your estates and private jets then maybe we'll listen to your rants on climate change. #ParisAgr…",870689426099191809
0,Please Retweet today's poll: Do you believe in man-made climate change? Call 020 38 29 1234,870690301219807232
-1,"Emmanuel Macron's concern for climate change probably stems from his wife, who is old enough to remember the last ice a…",870694050348670976
1,"Yes, and not only in the future tense. (That is: Americans have already died because of climate change.)",870696792492580864
1,Q: Does President Trump believe in climate change? A: He believes in beautiful chocolate cake. #pressbriefing https:…,870698488337547267
1,'perspective' ... he's facing criminal charges for deceiving everyone about climate change. Tillerson ... Go 'perspective' yourself. ,870700296837578752
1,Watching Scott Pruitt talk nonsense about global warming is raising my BP. #fool #ParisAgreement,870701229462102016
0,Why are people pretending Trump's views about climate change are some kind of mystery? He's answered the question p…,870705210171076608
-1,Since it's conception climate change has had different names to suit the agenda. 30 years of predictions haven'…,870709195275870208
1,"In Florida, not enough to posture on climate change if silent on fossil fuels, fracking, Sabal Trail pipeline, and solar fo…",870719286636978176
1,Most center-right parties agree w/ 'the left' on climate change. Even France's National Front. GOP's an outlier.,870719301053014016
1,In the news: Now that we are leaving the Paris Agreement what can Mainers do to help combat climate change,870721302079909888
1,so how many articles during campaign did The Intercept do on Trump and climate change vs number of articles on Clin…,870721304621699073
0,"Please get real about climate change. Study the facts, and no, your not a good scientist",870724458570502146
1,Jeremy Corbyn rightly slammed Trump's climate change stupidity. What did May do? Offer him the NHS?,870726816255836161
1,It doesn't matter if Donald Trump still believes climate change is a hoax,870727784661831680
0,It doesn't matter if Donald Trump still believes climate change is a hoax #Tech #Technology,870727792131842048
-1,climate change is a hoax,870729650535895042
0,its always them walking out of the room or getting mad when they state facts. yall shouldve seen the hurt faces in my global warming class,870731740725116928
1,Horrible effects of #globalwarming: Time for us to look at the damaging effects of global warming.,870737062244343808
0,'I would sign a letter with any other letter' says Jezza on climate change. That's what he's been doing for 40 years.…,870737994952605696
1,This is a big problem w/ climate change solutions: the professional class is rich enough to shrug off the costs so…,870739880543911936
1,"it's 2017 and people still find global warming as something they can choose, like 'i don't believe in global warming' it's literally a fact?",870739901536403456
-1,People who believe in man made 'climate change' are also 500% more likely to believe Nigerian prince emails.,870741897295409152
0,"#bbcqt I don't want a leader that says 'Yes, I'll press it'. N Korea has one of them. Still nuclear winter would counteract global warming",870745986653704193
1,Opinion: American executives who disagree with Trump over climate change ought to stand up for what they believe,870747996895498240
-1,"Earth to Shepard Smith.No one denies climate change is real,we question mans extent Show me the linkage in the ent…",870750192198406144
1,We oppose the U.S. withdrawal from the Paris Agreement and reaffirm our commitment to mitigating climate change:…,870753181264949249
1,"glad to know that climate change, and not a massive neo-Nazi affront to core american values, is where elon musk dr…",870754169690275840
1,No dumber right-wing trope than 'It's hypocritical to say you care about climate change but still do [insert normal societal a…,870755390501158912
-1,If all you people were as concerned about terrorism as you are about climate change....that'd be great.,870755409484820481
-1,Liberals DEMAND President Trump accept the climate change apocalypse is science. Ok. According to science we have 2 biologi…,870762482176065537
1,Adults are wasting valuable minutes of their lives trying to figure out if a birther thinks climate change is a hoax.,870763502893322240
1,"CEOs donate to Repubs who reject climate change, somehow shocked, shocked when same party rejects climate change -->",870763511722409984
-1,America should not do deals with leaders that think climate change is a bigger deal than killing ISIS. #ParisAgreement,870765942497792000
0,You know what's the best thing about global warming? Sundresses,870765954006908928
-1,Here dumbass here's the truth Read It and Weep you climate change little bitch,870766918726275073
-1,Don't need to worry about climate change in Europe. In time the Muslims will have killed everyone before mother nat…,870767772028063744
0,Should the U.S. fight climate change by giving billions of dollars to other countries for no binding commitment? NO,870769847248007168
1,We'll continue to fight climate change as it is one of the leading threats to wildlife & wild places!,870777666965819392
1,Donald Trump's White House refuses say whether he believes in climate change. They're not too sure about gravity either.,870778790485655552
1,First: The public understands climate change better than Congress. Why? #JohnHoldren explain: htt…,870784611982430208
1,will fulfill our climate change commitments and preserve clean air and water for all to thrive.,870785727646138368
1,Let's assume climate change isn't happening. Having cleaner air and water ain't bad either way.,870786695192563714
1,Trump admin do not believe science about global warming and challenge it based on Technology. #inanefuckingidiots,870794086466433025
1,2/2 in this reform to combat climate change since they are one of the top polluters,870794099724386304
0,are they serious? Now I've seen everything. What does race have to do with climate change?,870795707950747648
0,"Any of these people who take private jets should never, ever complain about climate change !!",870795730579070977
0,Do you believe in climate change? Whether you're super pumped that we are putting 'Americans…,870798602515341312
1,No. Adm Mullen has been saying climate change threat since Bush admin. DOD has prioritized for decades.,870798617505914880
1,I added a video to a playlist OBAMA DESTROYS Republicans on climate change,870806137771360257
1,"What if we tell Pence that ignoring climate change data is like, really really gay",870808115394093056
1,Climate change affects all nations and tackling climate change is a shared challenge that can only succeed if we al…,870808127817396225
1,Michael Bloomberg is picking up the climate change slack & Trump is gonna be so mad,870810255738929153
-1,"Your a fake, a fraud. Just like man-made climate change. Top ex NOAA scientist has revealed he skewed wa…",870810280472838144
0,is a hypocrite just like the rest of the celebrities on climate change who…,870813253537939457
1,"Trump said climate change is a hoax, then warned of its dire effects in app to build sea wall at Irish golf course. ht…",870815279269457921
1,Soup is here thanks for all the great tweets have a great weekend. Also climate change is real and leaving the Paris Accord…,870816166050246656
1,"You know the whole climate change debate isn't just about a rejection of evidence, but what the action to take should be.",870826974389784576
1,Wrapping up our #ParisAgreement protest. Fascists need to learn to respect the environment & climate change.,870832614986448897
0,"here's the ceo of GE, a company that gives money to jim inhofe - a senator who believes global warming is a hoax https…",870835746919284736
1,"Pence says climate change is part of a 'liberal' agenda. No Mike, everyone IN THE WORLD but y'all think we must act. https:/…",870837621987057667
1,The pope asked trump to support climate change but he said no is that Christian to you?,870844990888562688
0,"'Here in Fecalopolis, we're concerned about climate change.' 'so are you banning cars and air conditioning' 'haha no I…",870845843070361600
1,I believe in climate change and I don't even believe in myself,870853691892314112
1,The changes humanity needs to adapt to climate change would cost <0.1% of global GDP #ClimateFacts,870854323558678528
1,The WH line is the president pulled out of a major climate change treaty without discussing or considering whether climate c…,870855346973265921
1,Memorize the number (202) 224-3121. Keep up the calls on climate change and so many other key issues. They're making a di…,870863124751990784
1,Blackhawks' Jonathan Toews shares passionate message about climate change - For The Win,870863125137965058
0,What do scientists actually believe about climate change? #ParisAgreement,870868001750491138
-1,This is why I avoid climate change discussions. It's a religion.,870868026534572033
-1,RT this over and over again. Proof that man made global warming is a sham,870868993363640321
1,China and India are doing more to fight climate change than they promised in Paris,870870915365519360
-1,Tucker Carlson obliterates leftists over Paris Accord: ‘Shut up and believe’ is climate change creed,870881120677761024
1,"So, the VP doesn't believe in climate change, that people are born LGBT, or that birth control (1/2)",870886271224340481
1,Keep calm and carry on the fight against climate change,870890359101865984
0,You cannot talk about climate change and defence in the same moment audience - push the button and you will not nee…,870896969669128193
1,goodnight to everyone except to those who don't believe in climate change,870901125007986688
0,This entry by Clive James for the stupidest article ever written about climate change is going to be hard to beat,870904289194946561
1,The reality of climate change impacts everyone but the truth is that poor communities suffer most...perpetuating the injusti…,870912352346046464
1,"We should actually all be doing more individually to fight climate change though, right? Esp now it'll have the added bon…",870913081617993728
1,global warming is real,870913084532981761
-1,There is no climate change. Look up kyoto treaty and get back to me....,870916517281513472
0,y'all trippin about climate change like we didn't already know that we all die you either kill yourself or get killed,870919652112711680
1,"For the dim, worsening global warming causing melting of the ice caps will raise sea levels. Perhaps not to the Mid…",870922968750202880
0,"if dia believes in global warming u should too,",870934435784413184
-1,Iconic Australian satirist Clive James has penned a savage essay on climate change alarmism,870941250416893952
1,What if climate change is just made up and we create a better world for nothing?,870947697620127744
1,This article is the perfect answer to Donald Trump's rant against India on climate change. India is doing…,870954025939640320
1,America: Where climate change is “unproven” to people 100% sure a guy called Noah fit all the world's animals on hi…,870960664117948416
1,If your hair is becoming white and crusty and your skin is turning orange...global warming is probably a thing.,870961843908509697
1,im howling at these global warming memes but for real im acctually worried about the environment,870967546782023680
-1,Honestly shut the fuck up about 'climate change'. Like you fucks really give a shit. Stop fronting.,870971875811364864
1,Fighting climate change isn’t a ‘waste of money’ — it’s a good investment,870977277823266816
1,"“There is no cohesive, consistent alternative theory to human-caused global warming.”",870981816747827200
1,Mike Pence lies as much as Trump and knows full well that climate change is a nonpartisan issue!,870985883478044672
1,Countries most impacted by climate change are in Africa–there isn't a clearer sign of Trump's racism than his refus…,871006839395241985
1,"Even if you don't believe in climate change, WHY WOULD YOU BE AGAINST MAKING THE WORLD A BETTER PLACE????",871009802553634820
-1,"I usually don't ask for retweets, but this guy founded the weather channel and says global warming is a complete ho…",871014143666475009
1,Such funny debate abt whether Trump 'believes in' climate change. Real question is whether he's ever thought abt it. Answer is…,871015285184188416
1,NYC is ready to lead on climate change.,871015312304463873
1,"Over 160,000 passionate climate change activists attended the Coachella Music Festival in California this year. https:/…",871023724119576576
1,I signed Executive Order 26 because New York City's future is threatened by climate change. We will honor the goals…,871029013711474688
1,"With no climate change leadership in the White House, can entrepreneurs and green energy companies redeem the U.S.?",871032335176798208
1,Isn't it amazing how people actually think that climate change is fake. I guess the overwhelming evidence just isn't good enough for people,871032388868075520
0,All we need to know about climate change is summed up in Genesis 8:22.,871034337571065856
1,Trump's stupidity on climate change will galvanize environmentalists,871043076868984833
1,Why Pruitt's dynamically dumb approach to climate change? Peddles Junk Science pushing Trump’s Anti-Climate Agenda,871045341264711680
1,WH officials refuse to say whether Trump believes in human contribution to climate change. “I think that speaks for itself…,871046489413345280
1,"Reminder: Trump factored in the REAL world effects of climate change, when it came to protecting his golf course...",871048662616428545
0,When we look to the Bible it can bring about something even more important than climate change—It can bring about a he…,871067015099887617
0,Yall suprised smashmouth is woke? When their most popular song is a whole ass warning about climate change,871067047647526912
1,"Once you get around the air, the water and the food we eat, climate change is really no big deal.",871069298650775556
1,This city has seen the destructive power of climate change. That's why we're committing to the #ParisAgreement.,871072305279111169
1,Really so him saying that global warming is the greatest threat we face wasn't truth? Please…,871075155669381120
-1,The ONLY remedy to cure global warming is to write checks to the UN?,871078270728634368
1,"We don't need laws to stop climate change, God won't allow it. We need laws to stop abortion, which God hates but won't d…",871085667794792450
1,"President Trump's decision to pull US out of the Paris Accord on climate change reflects a materialistic, selfish & short…",871090030416191488
1,"Donald Trump calls climate change a hoax, but worries it could hurt his golf course",871100617367990272
1,LGBTQ friends should be on high alert! went after climate change and couldn't change…,871104994635792384
1,GOP denied climate change before during and after the Obama presidency. It's just not credible to let them justify…,871105004597202944
1,"If the White House is going to stand in the way of real progress on climate change, then we have to create progress ourse…",871106025608421377
1,"Regardless if you believe in climate change or not, don't you want to live in a cleaner ? I'm no scientist, but I…",871109274277003265
1,"Lord Dampnut, the device you tweet on at 3am was invented and developed by those who believe in climate change. So pull…",871113640744759297
-1,"The only climate change there is, is the climate that has changed in Washington. We now have a President who is putting…",871115843173789696
-1,Founder of the weather channel calls global warming a huge hoax founded on faked data and junk science,871119031989923840
0,Lol we were talking about global warming you twit.,871128129015873536
0,Only 15 minutes in and you've obliterated their climate change…,871130471345901572
-1,I am not concerned about global warming I am however terrified of global government,871131631066558464
-1,"Wait, I thought climate change was a bigger threat than ISIS. where is the rabid faux outrage now, snowflakes??",871131644006064129
0,"I suppose the next step is to queue up an inspirational song, change my profile pic to a Union Jack & blame global warming. #LondonBridge",871131650037514241
-1,wonder how long it will be before John Kerry blames the latest attacks in London on climate change??,871135076796350464
1,"France is trolling the again about climate change, taking this video and editing it original vid:…",871135120597635072
1,"So apparently climate change won't affect people in Des Moines, Iowa. Good to know because the rest of us are f***ed https:/…",871139472125177857
1,Actually that would do more to eradicate global warming.,871139524994138112
-1,EU leaders just spent a week lecturing Trump that climate change is a bigger threat than ISIS,871141871673724928
-1,"Can't wait to say the real danger is climate change, #londonbridge #MAGA",871142818659549184
1,Tell the people in london to calm down..climate change is our biggest threat.,871148566449909761
1,"The Paris Agreement was not just about climate change. It was about American leadership. We blew it. My latest:",871151609803132929
1,Higher ed 'has a responsibility to students who will live in a world affected by climate change.',871721718137704448
-1,"'Eleven years later, weren't you wrong?' -Chris Wallace confronts former VP Al Gore over global warming claims |…",871727467005972481
1,"Wow, thanks for reading our report, ! More on child marriage and climate change here:…",871728666333544449
1,How do people deny that global warming exist? That's like saying the earth is flat. You sound flat out dumb!,871728670230040576
-1,Political correctness could use a little climate change. #wakeupAmerica #tcot #ccot #morningjoe,871731321097289729
1,Read this *fantastic* piece on teaching kids climate change in conservative districts by,871734764532678656
1,"good grief, if you think climate change = 'weather' don't hang a lantern on it for everyone to see",871737204535689217
1,"To find out who exactly your representatives are so you can see what they think about climate change, go here: https:/…",871757658541375488
-1,i like how this was called global warming about 2 years ago,871786988361228288
1,The US is relocating an entire town because of climate change. And this is just the beginning,871791637848100864
1,"Please join WA, NY & CA and the new alliance of states dedicated to fighting global warming.",871798912797093889
1,Today is #WorldEnvironmentDay! Global climate change affects everyone & we all must protect the world we live in.,871807644712960000
1,"I stand with Pittsburgh, Paris, the majority of Americans and the future children of this world don't deserve global warming. #ParisAccord",871810149408755716
0,said would handle climate change like O.J. would hunt for his ex-wife’s murderer.,871813934654902278
1,Proud to be part of the fight against climate change ; one of #Qc top priorities #QcDiplo…,871821294676963328
0,Silly twit! Tricks are for kids! Resigning over climate change? What a silly rabbit!,871825039192195072
-1,I just have a hard time believing climate change extremists when so many of them also believe boys can become girls.,871826272980271104
1,The future might be in good hands if global warming doesn't take us all out,871827541992108034
1,Teaching climate change in coal country - how kids respond when family and teachers tell you different things,871828741898592256
0,"A Modest Proposal... To fight climate change, start with Leonardo DiCaprio's private jet lifestyle via",871838514597560320
0,Why won't the White House tell us what Trump thinks of climate change #D5,871840459676688385
1,"'if I talk about global warming, that’s not politics. That’s science.' Neil deGrasse Tyson #ParisAccord #CLT",871844475949264896
1,Extremely proud of my home state for realizing that climate change is not a hoax and how important it is to protect…,871844495901503492
-1,CON ARTIST Al Gore group demands $15 trillion to fight global warming #ma4t,871858535709237248
0,"I'm in full support of the phrase 'climate change is a hoax' if hoax stands for Hot, Old, Anal, X-rated & 'climate change'…",871867749487722496
0,I wrote THE BEST presidential briefing on global warming for Donald Trump,871877114735321088
1,There are no discussions to be had about 'beliefs' regarding climate change. It's settled science. Now we need to talk s…,871882728932651008
1,'The decision taken by President Trump will not mark a setback in the fight of #Milano against climate change.” -…,871892511349932032
0,"London's mayor saying can't stop terrorism...but can stop climate change? And if he's right, why no terrorism in T…",871893732815228928
-1,"Thankfully, America has a President that recognizes Radical Islamic Terrorism is a bigger threat than climate change.…",871903074964688897
1,Happy #WorldEnvironmentDay! Let's ensure we celebrate every year by teaching about climate change…,871908073819996165
1,The US is relocating an entire town because of climate change. And this is just the beginning via…,871933156999536641
0,"• Does this make global warming worse? • What happens next? • What does this mean for USA? My story, w/ answers: https…",871940365477130240
0,notiven: RT: nytimesworld :What does Trump actually believe about climate change? Rick Perry joins other aides in …,871944860869287940
0,"#NHL season still going on in mid summer. Predators had better win the Stanley Cup soon, before global warming melts the ice.",871948384399130628
-1,President Trump's clarity on climate change has Al Gore in a panic. Guess it will be harder to profit off the greatest scientific con now.,871949462511517697
0,I know no journalist will ask this. Please explain specifically how climate change is a national security issue.,871951489589272577
1,"Pollution, overfishing and the effects of climate change are severely damaging the health of our oceans.…",871958990082756609
1,"As climate change scientists have been warning for years, idiots!",871964423149174784
1,Hopefully someday we'll get a reality-based climate agreement that helps prepare for and adapt to whatever climate change br…,871973365879377920
0,i'm convinced that fake 'blonde' girls with stick thin // obvs straightened hair is the reason climate change is real.,871992167400706048
0,"Oh no, Bad climate change. I only voted for Good climate change.",872006946907455489
1,Wonderful partnership between +Fiji to deliver regenerative answer to ocean+climate change challeng…,872012650535731200
1,U kno with climate change it kinda bugs me how Americans centre it around themselves and not on the third world lol,872024404959440896
1,"Because of climate change, the US is relocating the entire town of Isle de Jean Charles, Louisiana.",872029507150065664
1,Our elected leaders in the WH are dead wrong on climate change. As a scientist and an…,872029541547552770
-1,EPA head Pruitt: Paris climate change agreement 'all hat and no cattle' via the Android app America first!,872041892984143873
1,We work with local communities to foster biodiversity and mitigate climate change. Learn more:…,872059520935227393
0,Great article about the teachers teaching climate change is manmade & the conservative parents & kids rejecting it,872060596828733440
0,"Enough 'tea and biscuits engagement' - panel on climate change, board governance, and inv industry supply chains #rieurope17",872063726681300994
1,"Would you have kids, given climate change? | terrestrial",872082714471649281
1,A new book ranks the top 100 solutions to climate change. The results are surprising:,872087914452307968
1,"But if you like, let's reallocate whatever we're wasting on defense to fight an actual problem like climate change! 2/2",872087947331252224
1,"yet if you're interested in climate change, science exploration, mental health and equal ri…",872088960205565958
1,An open letter from academics to the Trump administration on climate change. Sign away folks: #ParisAgreement,872103181089595393
0,"The #ParisAccord would have a negligible effect on global warming (per MIT study), and at an extraordinary economic cost.",872114700582084609
1,"People, if you want to be in the know about climate change, here ya go. Amazing journalists on this list. Thanks…",872136753896935424
1,"Reduced Food Waste is the #3 solution to reversing global warming, long overlooked, now being done in NYC",872136796045549568
1,Don't let the Trump administration destroy our environment. Join us to fight climate change today!,872142542242013184
1,Visit to know more about recent research on climate change impacts on ice loads for transmission lines across Canada,872145003539312641
1,"'lol climate change isn't real, you idiot.' - Guy that DVRs 8 different 'Searching for Bigfoot' shows",872150524992278528
1,Conversations by top climate change influencers in the last week,872154910426615808
-1,RT to all still uninformed about climate change hoax Top Scientist Resigns Admitting Global Warming Is A Big Scam https:…,872158378352664576
-1,Wake up libs! Radical Islamic terrorism is a much bigger threat than climate change. We're lucky to have a POTUS wh…,872161718922649600
0,Donald most intelligent speech on 'climate change'...,872173950633205760
1,We have enough science to believe in climate change and in the causes of all problems with the ocean. -…,872174014814408707
1,"They proliferate new products, but don't address climate change. Capitalism is a religion and its adherents worship money.",872177408442544128
1,"fighting climate change shouldn’t be a partisan issue, is an ally we need #FL26 #actonclimate ht…",872178506561662979
-1,"We're hectored to be like the French on adultery & global warming. Why can't we be like the French on hiring large, strong…",872178515956969472
1,GOPer: Why we don't talk about climate change - In the days since President Trump announced his intention to wi...,872185333298987008
1,"Pakistan is one of the six countries going to be the most affected by climate change, yet we are building coal fired power plants. #CPEC",872185359190310912
1,"you (blinded by a moral code): we must stop global warming me (smart, hungry for death): the faster the planet burns up the…",872186683621490689
0,Now scientists researching a mental “vaccine” to treat “climate change denial”,872186690651045889
0,"savor ur cold ones while u can, climate change is gonna have u cracking a lukewarm one w the boys lmao",872186718920728576
1,Climate Champion Seruiratu with climate change leaders at Climate Action Stakeholders Consultation,872194108131028992
1,"I took the #ParisAgreement to the ISS: from space, climate change is very real. Some could probably use the view…",872197839597731840
1,These 10 foods are among the biggest generators of climate change-causing greenhouse gases. Learn more in our repor…,872212453639290881
1,but..... how................. the fuck do you deny global warming? HOW ARE THE BEES DYING MOTHER,872214898247380993
0,"Too bad he forgot what he wrote in Laudato Si, the Pope’s climate change encyclical, which he gave to Trump 2/2",872217266808512512
1,"It's June and feels like November. I want out of Canada. Also, climate change is a bitch.",872233634627022848
1,Informal science education centers are stepping up to talk climate change with guests. WE are the solution!,872235659112665088
1,Pope Francis is taking climate change seriously. Why his embrace of science matters:,872237001751363585
1,The US is relocating an entire town because of climate change. And this is just the beginning via,872244391917658112
0,Ex-colleague of Ambassador Rank tells that climate change was a key reason he took the job in China…,872248055310958592
-1,Many globalist world leaders are convinced climate change is humanity's greatest threat. To not agree would make yo…,872251392525713408
-1,And owns a condo in a San Fran flood zone - guess he doesn't believe in climate change after all,872271475973255169
1,Patagonia is a company that strongly believes in climate change so sorry frat boyz you better find a new sweater to wear…,872271515810750464
1,#WeThePeople Jesse Watters: 'No one is dying from climate change' How climate change is killing people:,872292877447163906
0,Donald Trump's climate change deal doesn't change the fact that my dick is still small.,872306112242077700
-1,From Bitcoin to climate change: The top 10 things you probably believe that are complete bulls##t,872310636243542016
1,I think debating climate change is perfectly acceptable. It may sway the naysayers. That's how debates work.,872312821740167173
0,Actually a lot of us believe in climate change. We just think we shouldn't have to pay for the entire world.,872313883511463937
-1,For sure Pam ... They worry about things like climate change and diets but turn th…,872323032269893632
1,This photo by Kerstin Langenberger shows how polar bears are being affected by climate change.,872324153331810304
-1,"Global cooling, global warming, oh wait.. Climate Change.. My tax dollars flushed down the FN toilet   Ridiculous",872338817734332417
1,"One graphic, a lot of months of global warming",872338874063835136
1,Trump doesn't believe in climate change so it's up to us Africans to keep recycling ice cream containers for stew to keep the…,872338937930547200
1,at #CEM8. Government is still a super power that should have consensus of climate change. Subnationa…,872356335739949056
1,the #anthropocene is soon upon us & climate change is real - Antarctica has started to turn green ( 1/3,872378730987098114
1,Maybe Trump would care more about #ParisClimateDeal if Barron thought global warming was as real as the beheading picture.,872400715569868801
1,"Excellent (slightly provocative): Anti-vaccers, #climate change deniers, and anti #GMO activists are all the same…",872404354451611649
1,1 day to go. May won't stand up to Trump over the climate change accord. Vote for our planet. Vote for a strong leader. #VoteLabour #GE2017,872405525291560960
0,"Cloris Leachman, Ed Asner, & more take time to remind you that old people don't give a crap about climate change.",872409961677996033
1,"Countries like #Somalia paying the heaviest price for climate change with more frequent, severe droughts. Needs hel…",872415133502492673
1,June 7th. Its 12 degrees outside. Fn climate change is fn real people ,872417678920736768
0,"I was cold back then, but global warming make me hot. By the way, where is my jokbal???",872428062280826880
1,commits to 6 action areas in climate change adaptation - launch of new adaptation innovation approach…,872436357582467072
1,"When our kids are struggling with the brutal consequences of climate change, they'll judge our generation on stuff…",872440723093803008
-1,The so-called “Consensus” on global warming is a massive lie.,872441864812679169
1,You just know climate change is real when it's this cloudy on the first day of the Leaving Cert.,872462905224167424
0,"In the US, climate change has never experienced the level of media attention or public interest it received over th…",872465211550126081
1,"Check out theme & resources for World Green Building Week 2017! In the fight against climate change, #OurHeroIsZero…",872465304609329152
1,A month ago FL was in a horrible drought. What have scientists said about climate change and extreme weather events…,872467683090059264
1,fighting climate change has become the new background check bill: everyone supports it except GOP members of Congress,872469721614102528
0,"With lots of talk on climate change, our contributor brings up some good points. Trump on Paris Climate change",872472158148100096
-1,"Not true....im a racist, xenophobic, sexist, climate change denier that wants to destroy the NHS.",872473443169693696
-1,just like a bunch of lemmings...about to go over the cliff...to propogate the climate change 'lie'.,872487477038022657
1,"The entire world signed on to the Paris Accord, but Mike Pence thinks only the Left cares about climate change.",872490138806304768
0,They tell me global warming will kill us but Coats are trending…,872491367938785282
1,'Business must lobby Congress in order to get action on climate change',872495082703790080
1,Corbyn saying he wouldn't be afraid to call Trump and tell him he's wrong on climate change. Theresa May called Trump & told him he's wrong.,872496180378439680
0,“I don’t think we’re going to have to put on hair shirt & eat bean sprouts.' Who said this on climate change? Yes. htt…,872497570043633664
0,is this some kind of trick ?? Ed?Did u watch the same hearings we did ? Remember when she asked Pompey about climate change?Lol,872498635732332544
0,"I love 's stances, especially on education and climate change!",872501159717728256
1,"You are letting China beat us on climate change, of all things. You should go back to reality TV b/c your governing is SAD!",872502436979539968
1,Karolina Skog: We need to include the oceans in the work against climate change! #saveourocean #Agenda2030,872511342120402949
1,"My latest: A closer look at how the seafood we eat might play a role in climate change, and how climate change may…",872511406452731904
0,If we smoke enough blunts and buy enough Hondas I believe we can stop global warming before 2016,872513490883313668
1,it was 70 degrees in february and it's 47 degrees right now in june but no climate change isn't real,872519243295621120
-1,"Of course they have, fuck all to do with FAKE climate change, all to do with trade partnerships.",872520537880358912
0,I will put an end to climate change,872522860727848964
-1,Should we all extrapolate the 1918 rise to global warming,872525360990113792
-1,#Climatechangehoax #Maga Chicken Little SHEPARD SMITH-climate change is real to pull out puts us at odds w/world ..…,872531314485981188
1,Sitting Beckenham Tory MP Bob Stewart has consistently voted against measures to prevent climate change. That's not #BestForBeckenham,872533700067692544
1,"It floods regularly down there now. Yeah, there's no climate change...",872540098646159361
1,Idk what global warning is but global warming is real,872582930396323840
1,Enjoy your camping trip: How #climate change helped Lyme disease invade America via…,872589227531411459
1,"Just look at what climate change is doing to our children, DO SOMETHING #INPeach",872600090615197696
0,me when i think about global warming,872613792567394304
0,Does he think China will give a rip what a gov of a state thinks about climate change? China will always do whats…,872616379052150785
1,Honestly whether climate change is real or not why would you not wanna take care of the earth? So much to see out there.,872634680931217409
0,If global warming is real then why are my nipples so hard,872653225647681536
-1,CNN's Brian Stelter destroyed by Weather Channel founder John Coleman over global warming. This deserves endless re…,872657444899622912
1,Apple makes an eloquent plea to take climate change seriously,872665488962105344
-1,Why are we worried about climate change when we aren't protecting our unborn?,872699999246745601
1,#social #HR #ReachWest Apple makes an eloquent plea to take climate change seriously,872702793479573504
0,Wikipedia 74% of Canadians see climate change as a threat so throw out that many voters?,872702820893380608
1,We are glad to announce the prepped motions for 12th EU-TH. Environment 1) THW criminalize climate change denial...,872705830793170944
-1,52 degrees in June. Must be that global warming everyone is talking about,872711631599546368
0,Weird how we got WWE announcer Howard 'The Fink' Finkel to write a report about climate change,872721544052563968
1,Isn't it time media held LNP& selves accountable for decade of blocking action on climate change & wasted for own…,872730208444366848
0,"Porous paving matrix, can support a lorry climate change garden #RHSChatsworth #GreeningGreyBritain",872737002680188928
1,Scott Pruitt wants some kind of strange climate change showdown,872750898157678592
